sts_heading,sts_pose_t,sts_vy_map,sts_x_acc,sts_y_acc,sts_yaw_rate,vx_map
2.10868266639,1570687252.42,0.0109898347637,0.139527273998,-0.150231378531,0.000589502425198,-0.00385079127229
2.10867660789,1570687252.42,0.0108736898075,0.137882507531,-0.147627316681,0.000704597855924,-0.00383778528347
2.10867155906,1570687252.43,0.0109345186632,0.0513510808523,-0.150371365775,0.000241780938517,-0.00358374010336
2.10866289346,1570687252.44,0.0108156058099,0.121630008042,-0.147708557141,0.000373965341327,-0.00363253972856
2.10865536604,1570687252.45,0.0106644128207,0.131148319323,-0.143582373311,0.000409768879022,-0.00373745450487
2.10864821121,1570687252.46,0.0107009177371,0.124094304338,-0.144133169273,0.000513651336295,-0.0035828804525
2.10864197071,1570687252.46,0.0107558951721,0.0918794951499,-0.143836922765,0.000560772243358,-0.00342792209153
2.10863619016,1570687252.47,0.0107304876095,0.0914681793383,-0.153726632675,0.000536797401961,-0.0034080805963
2.10863637343,1570687252.48,0.000896283532042,0.144035467475,-0.163887164061,0.000985354689627,0.00958263232349
2.1086401786,1570687252.49,0.00088812799845,0.151523532715,-0.159814881302,0.00144949466546,0.00962401048806
2.10864773092,1570687252.5,0.000982294490957,0.100720812268,-0.155657738754,0.00154316336732,0.00988432376706
2.10865606392,1570687252.5,0.00101608129954,0.0547349290549,-0.150605365819,0.00130482536346,0.00997928987918
2.10866251904,1570687252.51,0.000883919787133,0.110206591322,-0.161199947395,0.00147268760277,0.00972334329674
2.10867035236,1570687252.52,0.000753104606812,0.140633422474,-0.165118064716,0.00193112202228,0.00951175774382
2.10868188664,1570687252.53,0.000749057742157,0.131450490471,-0.144550947443,0.00214729613429,0.00962515485105
2.10869517695,1570687252.54,0.00124569206408,0.107103346661,-0.140529933516,0.00193544060431,0.0104650824329
2.1087068065,1570687252.54,0.00135749113475,0.0664743941781,-0.144604100719,0.00145233679098,0.0104606015029
2.10871459794,1570687252.55,0.00133659385994,0.115288999249,-0.147130481613,0.00150900246739,0.0102334823458
2.10872287533,1570687252.56,0.00131062133021,0.146471069093,-0.143863933124,0.00173085230831,0.0100484849557
2.10873295978,1570687252.57,0.00145166111657,0.103112302251,-0.139570332925,0.00159419379487,0.0101370158685
2.10874198016,1570687252.58,0.00159404801818,0.109365833139,-0.145846278123,0.00158012804325,0.0101683278852
2.10874604352,1570687252.58,-0.000659827732595,0.0819495739723,-0.142748671504,0.00137189228183,0.00283063333454
2.1087485078,1570687252.59,-0.000635711624441,0.0300033493895,-0.141148360068,0.000749302743247,0.00273070743294
2.10874605951,1570687252.6,-0.000758365181179,0.0505840585929,-0.140266978845,0.000270992619882,0.00234842212317
2.10873985244,1570687252.61,-0.000936894650574,0.0914862905843,-0.141184493527,0.000117622237969,0.001853315103
2.10873248561,1570687252.62,-0.000989659392323,0.0943316059539,-0.146859630226,4.02946925573e-05,0.00156953885202
2.10872456852,1570687252.62,-0.000975456276456,0.0708334401963,-0.149915150937,-0.000194444848038,0.00144962589849
2.10871483727,1570687252.63,-0.00103340131873,0.0893591693275,-0.152145434882,-0.000225684792889,0.00127675615361
2.1087049218,1570687252.64,-0.00111911489688,0.0841219907984,-0.153140660431,-0.000314410667766,0.00109780334265
2.10869436109,1570687252.65,-0.00118811466249,0.117412550006,-0.148609052007,-0.000166355955388,0.00097126569252
2.10868504726,1570687252.66,-0.00118693574578,0.127193204578,-0.142156956194,3.97109276464e-05,0.000933920454122
2.10867744962,1570687252.66,-0.00105926480013,0.0982702174204,-0.139064015816,-6.23350137388e-05,0.00102199636657
2.10866909735,1570687252.67,-0.000937388239852,0.125438560806,-0.139596894608,8.55769532042e-05,0.00102491913688
2.10866374547,1570687252.68,-0.00815886355511,0.124341139659,-0.140481835335,0.000221822144044,0.00941336214963
2.10865953477,1570687252.69,-0.0079226697126,0.142761292172,-0.136947396727,0.000458462116393,0.00943044296609
2.10865726265,1570687252.7,-0.00764178266601,0.108974428503,-0.138062359229,0.00042174671234,0.00950223212623
2.1086547462,1570687252.7,-0.00738403651501,0.089552528995,-0.142048256697,0.000249612762651,0.00951657841569
2.10865089917,1570687252.71,-0.00725271787726,0.115350490888,-0.142797128627,0.000344676960922,0.00935887191794
2.10864785869,1570687252.72,-0.00712455860004,0.143286476294,-0.145081253819,0.000742367871768,0.00923311063122
2.10864804645,1570687252.73,-0.00689702540605,0.141451414246,-0.151177817928,0.0011206283593,0.00929854553159
2.10865130626,1570687252.74,-0.00664507212255,0.100055510809,-0.154885266411,0.00113274893805,0.00947113410007
2.10865470999,1570687252.74,-0.0109701306343,0.100236192026,-0.158942503532,0.00123047629742,0.0134258506076
2.108658939,1570687252.75,-0.0110064269747,0.117230276245,-0.164572533231,0.00155185166406,0.0134040407275
2.10866578542,1570687252.76,-0.0110409558539,0.103335141874,-0.161273650081,0.00163788881151,0.0134616575472
2.10867336388,1570687252.77,-0.0110768467814,0.097669498795,-0.155674010776,0.00153350781048,0.013535191174
2.10868015128,1570687252.78,-0.0111219973774,0.0923255793442,-0.156194266786,0.00136679605677,0.0135236763873
2.10868564885,1570687252.78,-0.0111720566102,0.0774369331387,-0.158842508371,0.00108793965482,0.0134643547411
2.1086889588,1570687252.79,-0.0112742308351,0.0909748425707,-0.158481921571,0.000967375156476,0.0133425169192
2.10869134796,1570687252.8,-0.0113868852062,0.0747709945153,-0.156244458794,0.000691580324516,0.0132211409747
2.10869040676,1570687252.81,-0.00273548092684,0.0977518094416,-0.152277076732,0.000573847299046,0.00579365966324
2.10868857553,1570687252.82,-0.00287933722507,0.108609087495,-0.15035006857,0.000551768628345,0.00572730011698
2.10868661974,1570687252.82,-0.00293312302486,0.098823018515,-0.148600347672,0.000466208719372,0.00576502180335
2.10868402904,1570687252.83,-0.00297178999196,0.104114996706,-0.148382559825,0.00045242206704,0.00579879629354
2.10868137931,1570687252.84,-0.00301240165107,0.0760675577496,-0.149726048511,0.000149232894844,0.00581297562092
2.1086763541,1570687252.85,-0.00310334711667,0.0938786763292,-0.149947455685,9.56394410669e-06,0.00575117606588
2.10867026073,1570687252.86,-0.00322075306186,0.111674625086,-0.148433768834,5.49953417746e-05,0.00565738679115
2.1086645836,1570687252.86,-0.00326076018248,0.085762691264,-0.146592547726,-4.90809936257e-05,0.00568330518973
2.10865812086,1570687252.87,-0.0033060497392,0.0852042123697,-0.143321721849,-9.76101802736e-05,0.00567453398612
2.10865131586,1570687252.88,-0.00338810129458,0.129659829685,-0.143535172484,0.000228017722004,0.0055643956887
2.10864260018,1570687252.89,-0.00296117824999,0.130047817908,-0.1493390795,0.000592981578846,0.0187597921098
2.10863688628,1570687252.9,-0.00287438183335,0.0826168835948,-0.144774627914,0.000456154753624,0.0188551084049
2.10863016186,1570687252.9,-0.00288799235766,0.0972549396092,-0.137954527174,0.000391859653323,0.018791932278
2.10862300682,1570687252.91,-0.0029293092017,0.124134133706,-0.137438219522,0.000643583770086,0.0185935140001
2.10861795074,1570687252.92,-0.00286010356419,0.111549521416,-0.141766756708,0.000792482171897,0.0185236440391
2.10861416565,1570687252.93,-0.00277467850331,0.132018924834,-0.140408820621,0.0010372650256,0.0185118242818
2.10861241974,1570687252.94,-0.00268274567874,0.112540364876,-0.135965452019,0.000997662754921,0.0185342860602
2.10861043789,1570687252.94,-0.002256230251,0.113702672355,-0.148608842624,0.00100180876411,0.0191028940438
2.10860856865,1570687252.95,-0.00220566318927,0.114163733776,-0.150483654688,0.0010302108445,0.019076384361
2.10860700546,1570687252.96,-0.00220085999434,0.0963236639256,-0.152301155734,0.000905459856925,0.0190858610724
2.10860452264,1570687252.97,-0.00224386734466,0.117969214141,-0.16603644684,0.00103716276021,0.0190437981951
2.10860317132,1570687252.98,-0.00233182891757,0.142543092059,-0.157085728287,0.00139043640513,0.019047079719
2.108602443,1570687252.98,0.00311137760805,0.104661325079,-0.153526821823,0.00133090942844,0.00796487140229
2.10860133288,1570687252.99,0.00307455847958,0.0898364662676,-0.150612963417,0.00117139673179,0.00815572841792
2.10859904044,1570687253.0,0.00295281913863,0.0991336367098,-0.147609848187,0.00126052101557,0.0081515603585
2.10859755546,1570687253.01,0.00284123729205,0.0349503195785,-0.153166982819,0.00073875662533,0.00811572146255
2.10859198758,1570687253.02,0.00260967624184,0.073974624208,-0.15204427316,0.000571657115365,0.00789617667299
2.10858517477,1570687253.02,0.00231257729155,0.103329310945,-0.147472164153,0.000682546882099,0.00759890059747
2.1085793401,1570687253.03,0.00217597179594,0.0677963681951,-0.136619234323,0.000316924691835,0.00752448404768
2.10857067172,1570687253.04,0.00208071783543,0.102678052262,-0.136912100798,0.000329718517712,0.00739699381501
2.10856219406,1570687253.05,0.00202150969189,0.114807868843,-0.14884619279,0.000491604623527,0.0072455618044
2.10855510251,1570687253.06,0.00201739474665,0.113481603515,-0.156608365804,0.000527024666025,0.00728066639111
2.10854838245,1570687253.06,0.00196861028316,0.113858804402,-0.158653675151,0.000549390958123,0.00739333492455
2.10854192455,1570687253.07,0.00188494132015,0.0797965672824,-0.159691076344,0.000202711300061,0.00752303933523
