sts_chassis_t,sts_speed_mps,sts_steering
1570687258.26,0.376953125,78.1875
1570687258.27,0.37890625,78.3541641235
1570687258.28,0.380859375,78.3541641235
1570687258.29,0.3828125,78.5833358765
1570687258.3,0.384765625,78.5833358765
1570687258.31,0.38671875,78.8541641235
1570687258.32,0.388671875,78.8541641235
1570687258.33,0.390625,79.0833358765
1570687258.34,0.392578125,79.0833358765
1570687258.35,0.39453125,79.2916641235
1570687258.36,0.396484375,79.2916641235
1570687258.37,0.3984375,79.4583358765
1570687258.38,0.400390625,79.4583358765
1570687258.39,0.40234375,79.6666641235
1570687258.4,0.404296875,79.6666641235
1570687258.41,0.40625,79.9166641235
1570687258.42,0.40625,79.9166641235
1570687258.43,0.40625,80.2291641235
1570687258.44,0.408203125,80.2291641235
1570687258.45,0.41015625,80.5625
1570687258.46,0.412109375,80.5625
1570687258.47,0.4140625,80.9583358765
1570687258.48,0.416015625,80.9583358765
1570687258.49,0.41796875,81.2916641235
1570687258.5,0.419921875,81.2916641235
1570687258.51,0.421875,81.625
1570687258.52,0.421875,81.625
1570687258.53,0.421875,81.8541641235
1570687258.54,0.423828125,81.8541641235
1570687258.55,0.42578125,82.0625
1570687258.56,0.427734375,82.0625
1570687258.57,0.4296875,82.2916641235
1570687258.58,0.431640625,82.2916641235
1570687258.59,0.43359375,82.5625
1570687258.6,0.435546875,82.5625
1570687258.61,0.4375,82.7916641235
1570687258.62,0.4375,82.7916641235
1570687258.63,0.4375,83.0
1570687258.64,0.439453125,83.0
1570687258.65,0.44140625,83.1666641235
1570687258.66,0.443359375,83.1666641235
1570687258.67,0.4453125,83.3541641235
1570687258.68,0.447265625,83.3541641235
1570687258.69,0.44921875,83.5625
1570687258.7,0.451171875,83.5625
1570687258.71,0.453125,83.8541641235
1570687258.72,0.453125,83.8541641235
1570687258.73,0.453125,84.2291641235
1570687258.74,0.455078125,84.2291641235
1570687258.75,0.45703125,84.6875
1570687258.76,0.458984375,84.6875
1570687258.77,0.4609375,85.1875
1570687258.78,0.462890625,85.1875
1570687258.79,0.46484375,85.75
1570687258.8,0.466796875,85.75
1570687258.81,0.46875,86.3541641235
1570687258.82,0.470703125,86.3541641235
1570687258.83,0.47265625,86.9166641235
1570687258.84,0.474609375,86.9166641235
1570687258.85,0.4765625,87.4166641235
1570687258.86,0.478515625,87.4166641235
1570687258.87,0.48046875,87.8958358765
1570687258.88,0.482421875,87.8958358765
1570687258.89,0.484375,88.4166641235
1570687258.9,0.484375,88.4166641235
1570687258.91,0.484375,89.0
1570687258.92,0.486328125,89.0
1570687258.93,0.48828125,89.5625
1570687258.94,0.490234375,89.5625
1570687258.95,0.4921875,90.125
1570687258.96,0.494140625,90.125
1570687258.97,0.49609375,90.625
1570687258.98,0.498046875,90.625
1570687258.99,0.5,91.0625
1570687259.0,0.5,91.0625
1570687259.01,0.5,91.4583358765
1570687259.02,0.501953125,91.4583358765
1570687259.03,0.50390625,91.7916641235
1570687259.04,0.505859375,91.7916641235
1570687259.05,0.5078125,92.0625
1570687259.06,0.509765625,92.0625
1570687259.07,0.51171875,92.2916641235
1570687259.08,0.513671875,92.2916641235
1570687259.09,0.515625,92.4166641235
1570687259.1,0.515625,92.4166641235
1570687259.11,0.515625,92.4583358765
1570687259.12,0.515625,92.4583358765
1570687259.13,0.515625,92.4583358765
1570687259.14,0.515625,92.4583358765
1570687259.15,0.515625,92.4166641235
1570687259.16,0.517578125,92.4166641235
1570687259.17,0.51953125,92.3541641235
1570687259.18,0.521484375,92.3541641235
1570687259.19,0.5234375,92.3333358765
1570687259.2,0.525390625,92.3333358765
1570687259.21,0.52734375,92.25
1570687259.22,0.529296875,92.25
1570687259.23,0.53125,92.1875
1570687259.24,0.53125,92.1875
1570687259.25,0.53125,92.0833358765
1570687259.26,0.53125,92.0833358765
1570687259.27,0.53125,91.9583358765
1570687259.28,0.533203125,91.9583358765
1570687259.29,0.53515625,91.8333358765
1570687259.3,0.537109375,91.8333358765
1570687259.31,0.5390625,91.6875
1570687259.32,0.541015625,91.6875
1570687259.33,0.54296875,91.5625
1570687259.34,0.544921875,91.5625
1570687259.35,0.546875,91.4583358765
1570687259.36,0.546875,91.4583358765
1570687259.37,0.546875,91.4166641235
1570687259.38,0.546875,91.4166641235
1570687259.39,0.546875,91.3541641235
1570687259.4,0.548828125,91.3541641235
1570687259.41,0.55078125,91.3333358765
1570687259.42,0.552734375,91.3333358765
1570687259.43,0.5546875,91.25
1570687259.44,0.556640625,91.25
1570687259.45,0.55859375,91.125
1570687259.46,0.560546875,91.125
1570687259.47,0.5625,90.9166641235
1570687259.48,0.5625,90.9166641235
1570687259.49,0.5625,90.6875
1570687259.5,0.564453125,90.6875
1570687259.51,0.56640625,90.4583358765
1570687259.52,0.568359375,90.4583358765
1570687259.53,0.5703125,90.25
1570687259.54,0.572265625,90.25
1570687259.55,0.57421875,90.125
1570687259.56,0.576171875,90.125
1570687259.57,0.578125,90.0625
1570687259.58,0.578125,90.0625
1570687259.59,0.578125,90.0208358765
1570687259.6,0.580078125,90.0208358765
1570687259.61,0.58203125,90.0
1570687259.62,0.583984375,90.0
1570687259.63,0.5859375,89.9583358765
1570687259.64,0.587890625,89.9583358765
1570687259.65,0.58984375,89.8958358765
1570687259.66,0.591796875,89.8958358765
1570687259.67,0.59375,89.8541641235
1570687259.68,0.59375,89.8541641235
1570687259.69,0.59375,89.8333358765
1570687259.7,0.595703125,89.8333358765
