sts_chassis_t,sts_speed_mps,sts_steering
1558775614.39,5.419444561,67.2340393066
1558775614.4,5.419444561,67.2340393066
1558775614.41,5.419444561,67.0425567627
1558775614.42,5.419444561,67.0425567627
1558775614.43,5.41666650772,66.829788208
1558775614.44,5.41666650772,66.829788208
1558775614.45,5.41111087799,66.57447052
1558775614.46,5.41111087799,66.57447052
1558775614.47,5.4055557251,66.2765960693
1558775614.48,5.4055557251,66.2765960693
1558775614.49,5.40277767181,65.9787216187
1558775614.5,5.40277767181,65.9787216187
1558775614.51,5.39722204208,65.6382980347
1558775614.52,5.39722204208,65.6382980347
1558775614.53,5.39166688919,65.2765960693
1558775614.54,5.39166688919,65.2765960693
1558775614.55,5.38055562973,64.829788208
1558775614.56,5.38055562973,64.829788208
1558775614.57,5.375,64.340423584
1558775614.58,5.375,64.340423584
1558775614.59,5.36944437027,63.78723526
1558775614.6,5.36944437027,63.78723526
1558775614.61,5.36666679382,63.21276474
1558775614.62,5.36666679382,63.21276474
1558775614.63,5.35555553436,62.5531921387
1558775614.64,5.35555553436,62.5531921387
1558775614.65,5.35277795792,61.829788208
1558775614.66,5.35277795792,61.829788208
1558775614.67,5.35277795792,61.085105896
1558775614.68,5.35277795792,61.085105896
1558775614.69,5.35277795792,60.2765960693
1558775614.7,5.35277795792,60.2765960693
1558775614.71,5.35277795792,59.4468078613
1558775614.72,5.35277795792,59.4468078613
1558775614.73,5.34999990463,58.5744667053
1558775614.74,5.34999990463,58.5744667053
1558775614.75,5.34722232819,57.6808509827
1558775614.76,5.34722232819,57.6808509827
1558775614.77,5.3444442749,56.744682312
1558775614.78,5.3444442749,56.744682312
1558775614.79,5.34166669846,55.8085098267
1558775614.8,5.34166669846,55.8085098267
1558775614.81,5.33611106873,54.8510627747
1558775614.82,5.33611106873,54.8510627747
1558775614.83,5.32777786255,53.872341156
1558775614.84,5.32777786255,53.872341156
1558775614.85,5.32499980927,52.8936157227
1558775614.86,5.32499980927,52.8936157227
1558775614.87,5.32222223282,51.914894104
1558775614.88,5.32222223282,51.914894104
1558775614.89,5.31111097336,50.9361686707
1558775614.9,5.31111097336,50.9361686707
1558775614.91,5.30833339691,49.9787216187
1558775614.92,5.30833339691,49.9787216187
1558775614.93,5.30555534363,49.042552948
1558775614.94,5.30555534363,49.042552948
1558775614.95,5.28888893127,48.127658844
1558775614.96,5.28888893127,48.127658844
1558775614.97,5.28611087799,47.2340431213
1558775614.98,5.28611087799,47.2340431213
1558775614.99,5.2805557251,46.3617019653
1558775615.0,5.2805557251,46.3617019653
1558775615.01,5.27777767181,45.4893608093
1558775615.02,5.27777767181,45.4893608093
1558775615.03,5.26388883591,44.6382980347
1558775615.04,5.26388883591,44.6382980347
1558775615.05,5.25833320618,43.78723526
1558775615.06,5.25833320618,43.78723526
1558775615.07,5.25555562973,42.9361686707
1558775615.08,5.25555562973,42.9361686707
1558775615.09,5.24722242355,42.085105896
1558775615.1,5.24722242355,42.085105896
1558775615.11,5.24722242355,41.2340431213
1558775615.12,5.24722242355,41.2340431213
1558775615.13,5.23611116409,40.4042549133
1558775615.14,5.23611116409,40.4042549133
1558775615.15,5.23333311081,39.5531921387
1558775615.16,5.23333311081,39.5531921387
1558775615.17,5.22777795792,38.7234039307
1558775615.18,5.22777795792,38.7234039307
1558775615.19,5.22499990463,37.8936157227
1558775615.2,5.22499990463,37.8936157227
1558775615.21,5.2194442749,37.0638313293
1558775615.22,5.2194442749,37.0638313293
1558775615.23,5.21388912201,36.6382980347
1558775615.24,5.21388912201,36.6382980347
1558775615.25,5.21388912201,35.4042549133
1558775615.26,5.21388912201,35.4042549133
1558775615.27,5.21388912201,34.5957450867
1558775615.28,5.21388912201,34.5957450867
1558775615.29,5.20833349228,33.78723526
1558775615.3,5.20833349228,33.78723526
1558775615.31,5.20277786255,32.957447052
1558775615.32,5.20277786255,32.957447052
1558775615.33,5.19444465637,32.127658844
1558775615.34,5.19444465637,32.127658844
1558775615.35,5.19166660309,31.2765960693
1558775615.36,5.19166660309,31.2765960693
1558775615.37,5.19166660309,30.4042549133
1558775615.38,5.19166660309,30.4042549133
1558775615.39,5.18888902664,29.5106391907
1558775615.4,5.18888902664,29.5106391907
1558775615.41,5.18888902664,28.6170215607
1558775615.42,5.18888902664,28.6170215607
1558775615.43,5.18888902664,27.7446804047
1558775615.44,5.18888902664,27.7446804047
1558775615.45,5.18611097336,26.851064682
1558775615.46,5.18611097336,26.851064682
1558775615.47,5.18611097336,26.021276474
1558775615.48,5.18611097336,26.021276474
1558775615.49,5.18333339691,25.1914901733
1558775615.5,5.18333339691,25.1914901733
1558775615.51,5.18333339691,24.4042549133
1558775615.52,5.18333339691,24.4042549133
1558775615.53,5.18333339691,23.6170215607
1558775615.54,5.18333339691,23.6170215607
1558775615.55,5.18333339691,22.851064682
1558775615.56,5.18333339691,22.851064682
1558775615.57,5.18055534363,22.085105896
1558775615.58,5.18055534363,22.085105896
1558775615.59,5.17777776718,21.3191490173
1558775615.6,5.17777776718,21.3191490173
1558775615.61,5.17777776718,20.5106391907
1558775615.62,5.17777776718,20.5106391907
1558775615.63,5.17222213745,19.7021274567
1558775615.64,5.17222213745,19.7021274567
1558775615.65,5.17222213745,18.872341156
1558775615.66,5.17222213745,18.872341156
1558775615.67,5.17222213745,18.042552948
1558775615.68,5.17222213745,18.042552948
1558775615.69,5.17222213745,17.1914901733
1558775615.7,5.17222213745,17.1914901733
1558775615.71,5.169444561,16.3404254913
1558775615.72,5.169444561,16.3404254913
1558775615.73,5.169444561,15.489361763
1558775615.74,5.169444561,15.489361763
1558775615.75,5.17222213745,14.6595745087
1558775615.76,5.17222213745,14.6595745087
1558775615.77,5.17222213745,13.8085107803
1558775615.78,5.17222213745,13.8085107803
1558775615.79,5.16666650772,13.0
1558775615.8,5.16666650772,13.0
1558775615.81,5.16666650772,12.1914892197
1558775615.82,5.16666650772,12.1914892197
1558775615.83,5.16666650772,11.3829784393
1558775615.84,5.16666650772,11.3829784393
1558775615.85,5.16666650772,10.5957450867
1558775615.86,5.16666650772,10.5957450867
1558775615.87,5.16666650772,9.78723430634
