x,y,theta,kappa,dkappa,speed,acc,station
453446.1436119267,4398741.945441354,-2.156816981808226,-0.03934880160068906,0.009980025594574983,3.628134363784947,-0.006564027489191379,18.265589257363363
453445.9400126479,4398741.645257158,-2.1708712135853685,-0.03577473908455553,0.00994689644147997,3.6274788512339438,-0.006468132373784708,18.628369839458973
453445.7310386049,4398741.348789648,-2.183980448031413,-0.032250968317553565,0.009843132123977886,3.6268578642563036,-0.005858428874961954,18.991086168404497
453445.5220980243,4398741.05236961,-2.1970875833350094,-0.028727761801410276,0.009739384421945172,3.6263273098344593,-0.004644394110902781,19.353744416670658
453445.30690680817,4398740.760544423,-2.206513480587748,-0.025340031127900467,0.009579915959898657,3.6259521472390253,-0.002735505199786839,19.716356800040835
453445.0897973895,4398740.470144909,-2.214804954774473,-0.021994154576687262,0.00940328686992874,3.625806388028798,-4.123925979378519e-05,20.078942482839867
453444.8726528593,4398740.179771751,-2.223070431442318,-0.018630175307202793,0.009245923046384304,3.6259730960507564,0.0035289265908967243,20.441528483162898
453444.65022888454,4398739.893376293,-2.2274213965634337,-0.01254071897899348,0.011989185878944396,3.6265443874400614,0.008065515234105035,20.804150578104167
453444.4277548974,4398739.606916437,-2.2317733400034045,-0.006449893430443851,0.014733065536893603,3.627621430620055,0.013659049551651497,21.166854208985836
453444.204849042,4398739.320619186,-2.2351639240614296,-0.001725934531626809,0.015423667620142814,3.6293144463022635,0.020400052425356432,21.52969538658682
453443.98077192856,4398739.034976056,-2.2356596392029036,-0.0011178622453777392,0.009935161137222506,3.631742707486392,0.028379046737040208,21.892741596371586
453443.7565189724,4398738.74910877,-2.236155743352806,-0.000509312779343865,0.0044423475934450484,3.635034539460331,0.03768655536852317,22.25607270371899
453443.5320214646,4398738.4629528355,-2.2362385548483235,0.0003662961097009792,0.0019413432919425243,3.639327319800151,0.04841310120162566,22.61978185915108
453443.3072129737,4398738.17642394,-2.235901603444209,0.0015134043696014862,0.002478455939407858,3.6447674783701043,0.060649207118167986,22.983976403561922
453443.0820292868,4398737.889416838,-2.2355640896822835,0.00266242710524609,0.0030164650054339895,3.6515104973226267,0.07448539599997053,23.34877877344642
453442.8570460884,4398737.601305519,-2.234220445997151,0.004154789379129175,0.0034907023116001914,3.6597209110983346,0.09001219072885361,23.714327406129122
453442.6317255737,4398737.312313404,-2.2325425796757705,0.0057630582391701365,0.003944758617795167,3.6695723064260273,0.10732011418663762,24.080777644993052
453442.40579803183,4398737.022432066,-2.2308162722031133,0.0073851775321638466,0.004397911894439869,3.681247322322686,0.12649968925514282,24.448302644708527
453442.1812009761,4398736.729919791,-2.227378362410203,0.009370851590871171,0.0047650427881042855,3.6949376500934736,0.14764143881618966,24.817094276461958
453441.95570373046,4398736.436235122,-2.2239266733992475,0.011364484274868155,0.005133645150463234,3.710844033331736,0.1708358857515984,25.1873640331847
453441.73038908845,4398736.140266509,-2.219790618188604,0.01345668854209226,0.005473635554499758,3.7291762679189993,0.19617355294318944,25.559343934781836
453441.50646203244,4398735.840782931,-2.2142255607607964,0.015748065883000224,0.0057516026943073215,3.7501532020249737,0.22374496327278312,25.933287433361023
453441.28119397373,4398735.539505875,-2.2086271766014365,0.018053165295695565,0.006031234459569137,3.7740027361075503,0.2536406396221998,26.309470318461287
453441.05819680466,4398735.2334166905,-2.2014710937029296,0.02049258252523823,0.006246368910210043,3.8009618229128015,0.28595110487325964,26.688191622281856
453440.8355027444,4398734.923557259,-2.1934638590110063,0.02301271403269879,0.006428315542615389,3.831276467474984,0.32076688190778324,27.069774524910976
453440.6112587404,4398734.610865143,-2.185222220254012,0.025556938692323276,0.006607308305619757,3.865201727116534,0.3581784936075907,27.45456725955473
453440.39271470194,4398734.289812174,-2.1728798801290887,0.028194575005761387,0.006679946189804794,3.9030017114480717,0.39827646285450274,27.84294401776585
453440.17192821414,4398733.965464924,-2.1604108970070106,0.03085927573038557,0.006753329400991605,3.9449495823683987,0.4411513125303392,28.235305854672536
453439.95386097574,4398733.634048657,-2.1472607002101585,0.03352823931288256,0.006765721806531142,3.991327554064498,0.4868935655169208,28.632081594207285
453439.73867605533,4398733.294908752,-2.133371031660844,0.03620249462081275,0.0067122129638295235,4.042426893011535,0.5355937446960676,29.0337287343357
453439.5206777296,4398732.951209399,-2.119285743826824,0.038911602375525337,0.006657395169451938,4.098547917972857,0.5873423729496005,29.440734352285304
453439.3131811214,4398732.594255031,-2.1025460158926106,0.041463642562604076,0.00646036315652085,4.159999999999995,0.6422299731593392,29.853616009774363
