x,y,theta,kappa,dkappa,speed,acc,station
453449.8560675633,4398792.752357802,2.330611053415529,0.19192381369729122,0.0014114932835018839,1.2835915485035372,0.03232149005661029,-0.1285481933022338
453449.8367232137,4398792.769245157,2.3353481286632025,0.19326581498276935,0.002823697288615045,1.2842722113392797,0.03571833283966306,-0.1028696689304989
453449.81736810505,4398792.786141904,2.3400878386145223,0.19460856267304272,0.0042366867444224,1.2850192317870734,0.038957671115188636,-0.07717686247577837
453449.7980012612,4398792.803048897,2.344830422317237,0.19595212448972632,0.005650532915189446,1.2858294849479748,0.042042024003855635,-0.051468478118791294
453449.7823609373,4398792.816377932,2.349576107382653,0.1972965649145201,0.0,1.2866998963054532,0.04644843761309216,-0.02574328203441162
453449.76251660095,4398792.832776679,2.354472398455443,0.19865582671680435,0.0014333360609320236,1.2876280055076295,0.04635795887787665,0.0
453449.7426579711,4398792.849187236,2.359372216213041,0.20001606756381343,0.0028677045205580316,1.2885540356492138,0.04624062843948941,0.025761824322905996
453449.72278508404,4398792.865609577,2.364275551732778,0.2013772849785216,0.00430310276686432,1.2894774555092776,0.046097027611391124,0.05154214402150814
453449.70289798407,4398792.882043662,2.3691823940933716,0.20273947592906563,0.00573952760276343,1.2903977454931612,0.04592773770704249,0.07734090167485227
453449.68299672316,4398792.898489448,2.374092730419143,0.20410263684102242,0.007176975259040702,1.2913143976324741,0.045733340039904195,0.10315802958635384
453449.6861367632,4398792.891821281,2.379006545924251,0.20546676360968655,0.0,1.2922269155850952,0.03786148966054098,0.12899345001632306
453449.6656944629,4398792.90764569,2.384000363574618,0.20666315933937612,0.0012657459964386677,1.2928914162891274,0.028652812487060142,0.1548449402875802
453449.6452430895,4398792.923477122,2.388996397670227,0.20786008607476283,0.00253205377884711,1.2933755770091369,0.019826473997486625,0.18070790442845497
