51,-259.911,-304.299,51,-259.911,-307.939,51,-259.911,-311.579,51,-259.91,-314.679
52,-259.711,-304.299,52,-259.711,-307.939,52,-259.711,-311.579,52,-259.71,-314.679
53,-259.511,-304.299,53,-259.511,-307.939,53,-259.511,-311.579,53,-259.51,-314.679
54,-259.311,-304.299,54,-259.311,-307.939,54,-259.311,-311.579,54,-259.31,-314.679
55,-259.111,-304.299,55,-259.111,-307.939,55,-259.111,-311.579,55,-259.11,-314.679
56,-258.911,-304.299,56,-258.911,-307.939,56,-258.911,-311.579,56,-258.91,-314.679
57,-258.711,-304.299,57,-258.711,-307.939,57,-258.711,-311.579,57,-258.71,-314.679
58,-258.511,-304.299,58,-258.511,-307.939,58,-258.511,-311.579,58,-258.51,-314.679
59,-258.311,-304.299,59,-258.311,-307.939,59,-258.311,-311.579,59,-258.31,-314.679
60,-258.111,-304.299,60,-258.111,-307.939,60,-258.111,-311.579,60,-258.11,-314.679
61,-257.911,-304.299,61,-257.911,-307.939,61,-257.911,-311.579,61,-257.91,-314.679
62,-257.711,-304.299,62,-257.711,-307.939,62,-257.711,-311.579,62,-257.71,-314.679
63,-257.511,-304.299,63,-257.511,-307.939,63,-257.511,-311.579,63,-257.51,-314.679
64,-257.311,-304.299,64,-257.311,-307.939,64,-257.311,-311.579,64,-257.31,-314.679
65,-257.111,-304.299,65,-257.111,-307.939,65,-257.111,-311.579,65,-257.11,-314.679
66,-256.911,-304.299,66,-256.911,-307.939,66,-256.911,-311.579,66,-256.91,-314.679
67,-256.711,-304.299,67,-256.711,-307.939,67,-256.711,-311.579,67,-256.71,-314.679
68,-256.511,-304.299,68,-256.511,-307.939,68,-256.511,-311.579,68,-256.51,-314.679
69,-256.311,-304.299,69,-256.311,-307.939,69,-256.311,-311.579,69,-256.31,-314.679
70,-256.111,-304.299,70,-256.111,-307.939,70,-256.111,-311.579,70,-256.11,-314.679
71,-255.911,-304.299,71,-255.911,-307.939,71,-255.911,-311.579,71,-255.91,-314.679
72,-255.711,-304.299,72,-255.711,-307.939,72,-255.711,-311.579,72,-255.71,-314.679
73,-255.511,-304.299,73,-255.511,-307.939,73,-255.511,-311.579,73,-255.51,-314.679
74,-255.311,-304.299,74,-255.311,-307.939,74,-255.311,-311.579,74,-255.31,-314.679
75,-255.111,-304.299,75,-255.111,-307.939,75,-255.111,-311.579,75,-255.11,-314.679
76,-254.911,-304.299,76,-254.911,-307.939,76,-254.911,-311.579,76,-254.91,-314.679
77,-254.711,-304.299,77,-254.711,-307.939,77,-254.711,-311.579,77,-254.71,-314.679
78,-254.511,-304.299,78,-254.511,-307.939,78,-254.511,-311.579,78,-254.51,-314.679
79,-254.311,-304.299,79,-254.311,-307.939,79,-254.311,-311.579,79,-254.31,-314.679
80,-254.111,-304.299,80,-254.111,-307.939,80,-254.111,-311.579,80,-254.11,-314.679
81,-253.911,-304.299,81,-253.911,-307.939,81,-253.911,-311.579,81,-253.91,-314.679
82,-253.711,-304.299,82,-253.711,-307.939,82,-253.711,-311.579,82,-253.71,-314.679
83,-253.511,-304.299,83,-253.511,-307.939,83,-253.511,-311.579,83,-253.51,-314.679
84,-253.311,-304.299,84,-253.311,-307.939,84,-253.311,-311.579,84,-253.31,-314.679
85,-253.111,-304.299,85,-253.111,-307.939,85,-253.111,-311.579,85,-253.11,-314.679
86,-252.911,-304.299,86,-252.911,-307.939,86,-252.911,-311.579,86,-252.91,-314.679
87,-252.711,-304.299,87,-252.711,-307.939,87,-252.711,-311.579,87,-252.71,-314.679
88,-252.511,-304.299,88,-252.511,-307.939,88,-252.511,-311.579,88,-252.51,-314.679
89,-252.311,-304.299,89,-252.311,-307.939,89,-252.311,-311.579,89,-252.31,-314.679
90,-252.111,-304.299,90,-252.111,-307.939,90,-252.111,-311.579,90,-252.11,-314.679
91,-251.911,-304.299,91,-251.911,-307.939,91,-251.911,-311.579,91,-251.91,-314.679
92,-251.711,-304.299,92,-251.711,-307.939,92,-251.711,-311.579,92,-251.71,-314.679
93,-251.511,-304.299,93,-251.511,-307.939,93,-251.511,-311.579,93,-251.51,-314.679
94,-251.311,-304.299,94,-251.311,-307.939,94,-251.311,-311.579,94,-251.31,-314.679
95,-251.111,-304.299,95,-251.111,-307.939,95,-251.111,-311.579,95,-251.11,-314.679
96,-250.911,-304.299,96,-250.911,-307.939,96,-250.911,-311.579,96,-250.91,-314.679
97,-250.711,-304.299,97,-250.711,-307.939,97,-250.711,-311.579,97,-250.71,-314.679
98,-250.511,-304.299,98,-250.511,-307.939,98,-250.511,-311.579,98,-250.51,-314.679
99,-250.311,-304.299,99,-250.311,-307.939,99,-250.311,-311.579,99,-250.31,-314.679
100,-250.111,-304.299,100,-250.111,-307.939,100,-250.111,-311.579,100,-250.11,-314.679
101,-249.911,-304.299,101,-249.911,-307.939,101,-249.911,-311.579,101,-249.91,-314.679
102,-249.711,-304.299,102,-249.711,-307.939,102,-249.711,-311.579,102,-249.71,-314.679
103,-249.511,-304.299,103,-249.511,-307.939,103,-249.511,-311.579,103,-249.51,-314.679
104,-249.311,-304.299,104,-249.311,-307.939,104,-249.311,-311.579,104,-249.31,-314.679
105,-249.111,-304.298,105,-249.111,-307.938,105,-249.111,-311.578,105,-249.11,-314.678
106,-248.911,-304.298,106,-248.911,-307.938,106,-248.911,-311.578,106,-248.91,-314.678
107,-248.711,-304.298,107,-248.711,-307.938,107,-248.711,-311.578,107,-248.71,-314.678
108,-248.511,-304.298,108,-248.511,-307.938,108,-248.511,-311.578,108,-248.51,-314.678
109,-248.311,-304.298,109,-248.311,-307.938,109,-248.311,-311.578,109,-248.31,-314.678
110,-248.111,-304.298,110,-248.111,-307.938,110,-248.111,-311.578,110,-248.11,-314.678
111,-247.911,-304.298,111,-247.911,-307.938,111,-247.911,-311.578,111,-247.91,-314.678
112,-247.711,-304.298,112,-247.711,-307.938,112,-247.711,-311.578,112,-247.71,-314.678
113,-247.511,-304.298,113,-247.511,-307.938,113,-247.511,-311.578,113,-247.51,-314.678
114,-247.311,-304.298,114,-247.311,-307.938,114,-247.311,-311.578,114,-247.31,-314.678
115,-247.111,-304.298,115,-247.111,-307.938,115,-247.111,-311.578,115,-247.11,-314.678
116,-246.911,-304.298,116,-246.911,-307.938,116,-246.911,-311.578,116,-246.91,-314.678
117,-246.711,-304.298,117,-246.711,-307.938,117,-246.711,-311.578,117,-246.71,-314.678
118,-246.511,-304.298,118,-246.511,-307.938,118,-246.511,-311.578,118,-246.51,-314.678
119,-246.311,-304.298,119,-246.311,-307.938,119,-246.311,-311.578,119,-246.31,-314.678
120,-246.111,-304.298,120,-246.111,-307.938,120,-246.111,-311.578,120,-246.11,-314.678
121,-245.911,-304.298,121,-245.911,-307.938,121,-245.911,-311.578,121,-245.91,-314.678
122,-245.711,-304.298,122,-245.711,-307.938,122,-245.711,-311.578,122,-245.71,-314.678
123,-245.511,-304.298,123,-245.511,-307.938,123,-245.511,-311.578,123,-245.51,-314.678
124,-245.311,-304.298,124,-245.311,-307.938,124,-245.311,-311.578,124,-245.31,-314.678
125,-245.111,-304.298,125,-245.111,-307.938,125,-245.111,-311.578,125,-245.11,-314.678
126,-244.911,-304.298,126,-244.911,-307.938,126,-244.911,-311.578,126,-244.91,-314.678
127,-244.711,-304.298,127,-244.711,-307.938,127,-244.711,-311.578,127,-244.71,-314.678
128,-244.511,-304.298,128,-244.511,-307.938,128,-244.511,-311.578,128,-244.51,-314.678
129,-244.311,-304.298,129,-244.311,-307.938,129,-244.311,-311.578,129,-244.31,-314.678
130,-244.111,-304.298,130,-244.111,-307.938,130,-244.111,-311.578,130,-244.11,-314.678
131,-243.911,-304.298,131,-243.911,-307.938,131,-243.911,-311.578,131,-243.91,-314.678
132,-243.711,-304.298,132,-243.711,-307.938,132,-243.711,-311.578,132,-243.71,-314.678
133,-243.511,-304.298,133,-243.511,-307.938,133,-243.511,-311.578,133,-243.51,-314.678
134,-243.311,-304.298,134,-243.311,-307.938,134,-243.311,-311.578,134,-243.31,-314.678
135,-243.111,-304.298,135,-243.111,-307.938,135,-243.111,-311.578,135,-243.11,-314.678
136,-242.911,-304.298,136,-242.911,-307.938,136,-242.911,-311.578,136,-242.91,-314.678
137,-242.711,-304.298,137,-242.711,-307.938,137,-242.711,-311.578,137,-242.71,-314.678
138,-242.511,-304.298,138,-242.511,-307.938,138,-242.511,-311.578,138,-242.51,-314.678
139,-242.311,-304.298,139,-242.311,-307.938,139,-242.311,-311.578,139,-242.31,-314.678
140,-242.111,-304.298,140,-242.111,-307.938,140,-242.111,-311.578,140,-242.11,-314.678
141,-241.911,-304.298,141,-241.911,-307.938,141,-241.911,-311.578,141,-241.91,-314.678
142,-241.711,-304.298,142,-241.711,-307.938,142,-241.711,-311.578,142,-241.71,-314.678
143,-241.511,-304.298,143,-241.511,-307.938,143,-241.511,-311.578,143,-241.51,-314.678
144,-241.311,-304.298,144,-241.311,-307.938,144,-241.311,-311.578,144,-241.31,-314.678
145,-241.111,-304.298,145,-241.111,-307.938,145,-241.111,-311.578,145,-241.11,-314.678
146,-240.911,-304.298,146,-240.911,-307.938,146,-240.911,-311.578,146,-240.91,-314.678
147,-240.711,-304.298,147,-240.711,-307.938,147,-240.711,-311.578,147,-240.71,-314.678
148,-240.511,-304.298,148,-240.511,-307.938,148,-240.511,-311.578,148,-240.51,-314.678
149,-240.311,-304.298,149,-240.311,-307.938,149,-240.311,-311.578,149,-240.31,-314.678
150,-240.111,-304.298,150,-240.111,-307.938,150,-240.111,-311.578,150,-240.11,-314.678
151,-239.911,-304.298,151,-239.911,-307.938,151,-239.911,-311.578,151,-239.91,-314.678
152,-239.711,-304.298,152,-239.711,-307.938,152,-239.711,-311.578,152,-239.71,-314.678
153,-239.511,-304.298,153,-239.511,-307.938,153,-239.511,-311.578,153,-239.51,-314.678
154,-239.311,-304.298,154,-239.311,-307.938,154,-239.311,-311.578,154,-239.31,-314.678
155,-239.111,-304.298,155,-239.111,-307.938,155,-239.111,-311.578,155,-239.11,-314.678
156,-238.911,-304.298,156,-238.911,-307.938,156,-238.911,-311.578,156,-238.91,-314.678
157,-238.711,-304.298,157,-238.711,-307.938,157,-238.711,-311.578,157,-238.71,-314.678
158,-238.511,-304.298,158,-238.511,-307.938,158,-238.511,-311.578,158,-238.51,-314.678
159,-238.311,-304.298,159,-238.311,-307.938,159,-238.311,-311.578,159,-238.31,-314.678
160,-238.111,-304.298,160,-238.111,-307.938,160,-238.111,-311.578,160,-238.11,-314.678
161,-237.911,-304.298,161,-237.911,-307.938,161,-237.911,-311.578,161,-237.91,-314.678
162,-237.711,-304.298,162,-237.711,-307.938,162,-237.711,-311.578,162,-237.71,-314.678
163,-237.511,-304.298,163,-237.511,-307.938,163,-237.511,-311.578,163,-237.51,-314.678
164,-237.311,-304.298,164,-237.311,-307.938,164,-237.311,-311.578,164,-237.31,-314.678
165,-237.111,-304.298,165,-237.111,-307.938,165,-237.111,-311.578,165,-237.11,-314.678
166,-236.911,-304.298,166,-236.911,-307.938,166,-236.911,-311.578,166,-236.91,-314.678
167,-236.711,-304.298,167,-236.711,-307.938,167,-236.711,-311.578,167,-236.71,-314.678
168,-236.511,-304.298,168,-236.511,-307.938,168,-236.511,-311.578,168,-236.51,-314.678
169,-236.311,-304.298,169,-236.311,-307.938,169,-236.311,-311.578,169,-236.31,-314.678
170,-236.111,-304.298,170,-236.111,-307.938,170,-236.111,-311.578,170,-236.11,-314.678
171,-235.911,-304.298,171,-235.911,-307.938,171,-235.911,-311.578,171,-235.91,-314.678
172,-235.711,-304.298,172,-235.711,-307.938,172,-235.711,-311.578,172,-235.71,-314.678
173,-235.511,-304.298,173,-235.511,-307.938,173,-235.511,-311.578,173,-235.51,-314.678
174,-235.311,-304.298,174,-235.311,-307.938,174,-235.311,-311.578,174,-235.31,-314.678
175,-235.111,-304.298,175,-235.111,-307.938,175,-235.111,-311.578,175,-235.11,-314.678
176,-234.911,-304.298,176,-234.911,-307.938,176,-234.911,-311.578,176,-234.91,-314.678
177,-234.711,-304.298,177,-234.711,-307.938,177,-234.711,-311.578,177,-234.71,-314.678
178,-234.511,-304.297,178,-234.511,-307.937,178,-234.511,-311.577,178,-234.51,-314.677
179,-234.311,-304.297,179,-234.311,-307.937,179,-234.311,-311.577,179,-234.31,-314.677
180,-234.111,-304.297,180,-234.111,-307.937,180,-234.111,-311.577,180,-234.11,-314.677
181,-233.911,-304.297,181,-233.911,-307.937,181,-233.911,-311.577,181,-233.91,-314.677
182,-233.711,-304.297,182,-233.711,-307.937,182,-233.711,-311.577,182,-233.71,-314.677
183,-233.511,-304.297,183,-233.511,-307.937,183,-233.511,-311.577,183,-233.51,-314.677
184,-233.311,-304.297,184,-233.311,-307.937,184,-233.311,-311.577,184,-233.31,-314.677
185,-233.111,-304.297,185,-233.111,-307.937,185,-233.111,-311.577,185,-233.11,-314.677
186,-232.911,-304.297,186,-232.911,-307.937,186,-232.911,-311.577,186,-232.91,-314.677
187,-232.711,-304.297,187,-232.711,-307.937,187,-232.711,-311.577,187,-232.71,-314.677
188,-232.511,-304.297,188,-232.511,-307.937,188,-232.511,-311.577,188,-232.51,-314.677
189,-232.311,-304.297,189,-232.311,-307.937,189,-232.311,-311.577,189,-232.31,-314.677
190,-232.111,-304.297,190,-232.111,-307.937,190,-232.111,-311.577,190,-232.11,-314.677
191,-231.911,-304.297,191,-231.911,-307.937,191,-231.911,-311.577,191,-231.91,-314.677
192,-231.711,-304.297,192,-231.711,-307.937,192,-231.711,-311.577,192,-231.71,-314.677
193,-231.511,-304.297,193,-231.511,-307.937,193,-231.511,-311.577,193,-231.51,-314.677
194,-231.311,-304.297,194,-231.311,-307.937,194,-231.311,-311.577,194,-231.31,-314.677
195,-231.111,-304.297,195,-231.111,-307.937,195,-231.111,-311.577,195,-231.11,-314.677
196,-230.911,-304.297,196,-230.911,-307.937,196,-230.911,-311.577,196,-230.91,-314.677
197,-230.711,-304.297,197,-230.711,-307.937,197,-230.711,-311.577,197,-230.71,-314.677
198,-230.511,-304.297,198,-230.511,-307.937,198,-230.511,-311.577,198,-230.51,-314.677
199,-230.311,-304.297,199,-230.311,-307.937,199,-230.311,-311.577,199,-230.31,-314.677
200,-230.111,-304.297,200,-230.111,-307.937,200,-230.111,-311.577,200,-230.11,-314.677
201,-229.911,-304.297,201,-229.911,-307.937,201,-229.911,-311.577,201,-229.91,-314.677
202,-229.711,-304.297,202,-229.711,-307.937,202,-229.711,-311.577,202,-229.71,-314.677
203,-229.511,-304.297,203,-229.511,-307.937,203,-229.511,-311.577,203,-229.51,-314.677
204,-229.311,-304.297,204,-229.311,-307.937,204,-229.311,-311.577,204,-229.31,-314.677
205,-229.111,-304.297,205,-229.111,-307.937,205,-229.111,-311.577,205,-229.11,-314.677
206,-228.911,-304.297,206,-228.911,-307.937,206,-228.911,-311.577,206,-228.91,-314.677
207,-228.711,-304.297,207,-228.711,-307.937,207,-228.711,-311.577,207,-228.71,-314.677
208,-228.511,-304.297,208,-228.511,-307.937,208,-228.511,-311.577,208,-228.51,-314.677
209,-228.311,-304.297,209,-228.311,-307.937,209,-228.311,-311.577,209,-228.31,-314.677
210,-228.111,-304.297,210,-228.111,-307.937,210,-228.111,-311.577,210,-228.11,-314.677
211,-227.911,-304.297,211,-227.911,-307.937,211,-227.911,-311.577,211,-227.91,-314.677
212,-227.711,-304.297,212,-227.711,-307.937,212,-227.711,-311.577,212,-227.71,-314.677
213,-227.511,-304.297,213,-227.511,-307.937,213,-227.511,-311.577,213,-227.51,-314.677
214,-227.311,-304.297,214,-227.311,-307.937,214,-227.311,-311.577,214,-227.31,-314.677
215,-227.111,-304.297,215,-227.111,-307.937,215,-227.111,-311.577,215,-227.11,-314.677
216,-226.911,-304.297,216,-226.911,-307.937,216,-226.911,-311.577,216,-226.91,-314.677
217,-226.711,-304.297,217,-226.711,-307.937,217,-226.711,-311.577,217,-226.71,-314.677
218,-226.511,-304.297,218,-226.511,-307.937,218,-226.511,-311.577,218,-226.51,-314.677
219,-226.311,-304.297,219,-226.311,-307.937,219,-226.311,-311.577,219,-226.31,-314.677
220,-226.111,-304.297,220,-226.111,-307.937,220,-226.111,-311.577,220,-226.11,-314.677
221,-225.911,-304.297,221,-225.911,-307.937,221,-225.911,-311.577,221,-225.91,-314.677
222,-225.711,-304.297,222,-225.711,-307.937,222,-225.711,-311.577,222,-225.71,-314.677
223,-225.511,-304.297,223,-225.511,-307.937,223,-225.511,-311.577,223,-225.51,-314.677
224,-225.311,-304.297,224,-225.311,-307.937,224,-225.311,-311.577,224,-225.31,-314.677
225,-225.111,-304.297,225,-225.111,-307.937,225,-225.111,-311.577,225,-225.11,-314.677
226,-224.911,-304.297,226,-224.911,-307.937,226,-224.911,-311.577,226,-224.91,-314.677
227,-224.711,-304.297,227,-224.711,-307.937,227,-224.711,-311.577,227,-224.71,-314.677
228,-224.511,-304.297,228,-224.511,-307.937,228,-224.511,-311.577,228,-224.51,-314.677
229,-224.311,-304.297,229,-224.311,-307.937,229,-224.311,-311.577,229,-224.31,-314.677
230,-224.111,-304.297,230,-224.111,-307.937,230,-224.111,-311.577,230,-224.11,-314.677
231,-223.911,-304.297,231,-223.911,-307.937,231,-223.911,-311.577,231,-223.91,-314.677
232,-223.711,-304.297,232,-223.711,-307.937,232,-223.711,-311.577,232,-223.71,-314.677
233,-223.511,-304.297,233,-223.511,-307.937,233,-223.511,-311.577,233,-223.51,-314.677
234,-223.311,-304.297,234,-223.311,-307.937,234,-223.311,-311.577,234,-223.31,-314.677
235,-223.111,-304.297,235,-223.111,-307.937,235,-223.111,-311.577,235,-223.11,-314.677
236,-222.911,-304.297,236,-222.911,-307.937,236,-222.911,-311.577,236,-222.91,-314.677
237,-222.711,-304.297,237,-222.711,-307.937,237,-222.711,-311.577,237,-222.71,-314.677
238,-222.511,-304.297,238,-222.511,-307.937,238,-222.511,-311.577,238,-222.51,-314.677
239,-222.311,-304.297,239,-222.311,-307.937,239,-222.311,-311.577,239,-222.31,-314.677
240,-222.111,-304.297,240,-222.111,-307.937,240,-222.111,-311.577,240,-222.11,-314.677
241,-221.911,-304.297,241,-221.911,-307.937,241,-221.911,-311.577,241,-221.91,-314.677
242,-221.711,-304.297,242,-221.711,-307.937,242,-221.711,-311.577,242,-221.71,-314.677
243,-221.511,-304.297,243,-221.511,-307.937,243,-221.511,-311.577,243,-221.51,-314.677
244,-221.311,-304.297,244,-221.311,-307.937,244,-221.311,-311.577,244,-221.31,-314.677
245,-221.111,-304.297,245,-221.111,-307.937,245,-221.111,-311.577,245,-221.11,-314.677
246,-220.911,-304.297,246,-220.911,-307.937,246,-220.911,-311.577,246,-220.91,-314.677
247,-220.711,-304.297,247,-220.711,-307.937,247,-220.711,-311.577,247,-220.71,-314.677
248,-220.511,-304.297,248,-220.511,-307.937,248,-220.511,-311.577,248,-220.51,-314.677
249,-220.311,-304.297,249,-220.311,-307.937,249,-220.311,-311.577,249,-220.31,-314.677
250,-220.111,-304.297,250,-220.111,-307.937,250,-220.111,-311.577,250,-220.11,-314.677
251,-219.911,-304.296,251,-219.911,-307.936,251,-219.911,-311.576,251,-219.91,-314.676
252,-219.711,-304.296,252,-219.711,-307.936,252,-219.711,-311.576,252,-219.71,-314.676
253,-219.511,-304.296,253,-219.511,-307.936,253,-219.511,-311.576,253,-219.51,-314.676
254,-219.311,-304.296,254,-219.311,-307.936,254,-219.311,-311.576,254,-219.31,-314.676
255,-219.111,-304.296,255,-219.111,-307.936,255,-219.111,-311.576,255,-219.11,-314.676
256,-218.911,-304.296,256,-218.911,-307.936,256,-218.911,-311.576,256,-218.91,-314.676
257,-218.711,-304.296,257,-218.711,-307.936,257,-218.711,-311.576,257,-218.71,-314.676
258,-218.511,-304.296,258,-218.511,-307.936,258,-218.511,-311.576,258,-218.51,-314.676
259,-218.311,-304.296,259,-218.311,-307.936,259,-218.311,-311.576,259,-218.31,-314.676
260,-218.111,-304.296,260,-218.111,-307.936,260,-218.111,-311.576,260,-218.11,-314.676
261,-217.911,-304.296,261,-217.911,-307.936,261,-217.911,-311.576,261,-217.91,-314.676
262,-217.711,-304.296,262,-217.711,-307.936,262,-217.711,-311.576,262,-217.71,-314.676
263,-217.511,-304.296,263,-217.511,-307.936,263,-217.511,-311.576,263,-217.51,-314.676
264,-217.311,-304.296,264,-217.311,-307.936,264,-217.311,-311.576,264,-217.31,-314.676
265,-217.111,-304.296,265,-217.111,-307.936,265,-217.111,-311.576,265,-217.11,-314.676
266,-216.911,-304.296,266,-216.911,-307.936,266,-216.911,-311.576,266,-216.91,-314.676
267,-216.711,-304.296,267,-216.711,-307.936,267,-216.711,-311.576,267,-216.71,-314.676
268,-216.511,-304.296,268,-216.511,-307.936,268,-216.511,-311.576,268,-216.51,-314.676
269,-216.311,-304.296,269,-216.311,-307.936,269,-216.311,-311.576,269,-216.31,-314.676
270,-216.111,-304.296,270,-216.111,-307.936,270,-216.111,-311.576,270,-216.11,-314.676
271,-215.911,-304.296,271,-215.911,-307.936,271,-215.911,-311.576,271,-215.91,-314.676
272,-215.711,-304.296,272,-215.711,-307.936,272,-215.711,-311.576,272,-215.71,-314.676
273,-215.511,-304.296,273,-215.511,-307.936,273,-215.511,-311.576,273,-215.51,-314.676
274,-215.311,-304.296,274,-215.311,-307.936,274,-215.311,-311.576,274,-215.31,-314.676
275,-215.111,-304.296,275,-215.111,-307.936,275,-215.111,-311.576,275,-215.11,-314.676
276,-214.911,-304.296,276,-214.911,-307.936,276,-214.911,-311.576,276,-214.91,-314.676
277,-214.711,-304.296,277,-214.711,-307.936,277,-214.711,-311.576,277,-214.71,-314.676
278,-214.511,-304.296,278,-214.511,-307.936,278,-214.511,-311.576,278,-214.51,-314.676
279,-214.311,-304.296,279,-214.311,-307.936,279,-214.311,-311.576,279,-214.31,-314.676
280,-214.111,-304.296,280,-214.111,-307.936,280,-214.111,-311.576,280,-214.11,-314.676
281,-213.911,-304.296,281,-213.911,-307.936,281,-213.911,-311.576,281,-213.91,-314.676
282,-213.711,-304.296,282,-213.711,-307.936,282,-213.711,-311.576,282,-213.71,-314.676
283,-213.511,-304.296,283,-213.511,-307.936,283,-213.511,-311.576,283,-213.51,-314.676
284,-213.311,-304.296,284,-213.311,-307.936,284,-213.311,-311.576,284,-213.31,-314.676
285,-213.111,-304.296,285,-213.111,-307.936,285,-213.111,-311.576,285,-213.11,-314.676
286,-212.911,-304.296,286,-212.911,-307.936,286,-212.911,-311.576,286,-212.91,-314.676
287,-212.711,-304.296,287,-212.711,-307.936,287,-212.711,-311.576,287,-212.71,-314.676
288,-212.511,-304.296,288,-212.511,-307.936,288,-212.511,-311.576,288,-212.51,-314.676
289,-212.311,-304.296,289,-212.311,-307.936,289,-212.311,-311.576,289,-212.31,-314.676
290,-212.111,-304.296,290,-212.111,-307.936,290,-212.111,-311.576,290,-212.11,-314.676
291,-211.911,-304.296,291,-211.911,-307.936,291,-211.911,-311.576,291,-211.91,-314.676
