Time,Ax,Ay,Vx,Vy,Yaw,Steer_SW,AVz,X_S1,Y_S1
         0.39, -0.00867870915681, -0.00172996055335,   79.78515625, -0.000358523335308, -0.0119504397735, 0.0973468795419, -0.153244152665, 5.84293699265, 0.00118748319801
          0.4, -0.00761125655845, -0.00170260784216, 79.7823791504, 0.0012293261243, -0.0135128796101, 0.125875517726, -0.159485280514, 6.06454944611, 0.00118702021427
         0.41, -0.00797889474779, -0.00204164814204, 79.7796173096, 0.00279641104862, -0.0151160154492, 0.15497456491, -0.163697779179,  6.2861328125, 0.00118704279885
         0.42, -0.00813636090606, -0.00261306622997, 79.7768783569, 0.00425804592669, -0.0167561601847, 0.184300407767, -0.167297065258, 6.50768947601, 0.00118872290477
         0.43, -0.00881634280086, -0.00330975279212, 79.7738037109, 0.00549977319315, -0.0184017382562, 0.213282331824, -0.167008772492, 6.72922182083, 0.0011912001064
         0.44, -0.00629473989829, -0.00382770574652, 79.7712860107, 0.00648127635941, -0.0200226958841, 0.241474434733, -0.163480341434,   6.950735569, 0.00119298114441
         0.45, -0.00793734379113, -0.0039914175868, 79.7687225342, 0.00729620549828, -0.0216028802097, 0.268763124943, -0.158681333065, 7.17224121094, 0.00119264121167
         0.46, -0.00773967895657, -0.00465114088729, 79.7661514282, 0.00782575085759, -0.0230871774256, 0.294518589973, -0.144433349371, 7.39374923706, 0.00118731486145
         0.47, -0.00840645283461, -0.00488008512184, 79.7631607056, 0.00798023864627, -0.0244153887033, 0.31777381897, -0.126800835133,  7.6152677536, 0.0011747275712
         0.48, -0.00929084047675, -0.00490303896368, 79.7600250244, 0.00781433749944, -0.0255712680519, 0.338462561369, -0.105955250561, 7.83680105209, 0.00115335325245
         0.49, -0.0095737176016, -0.00424367701635,  79.756729126, 0.00747998896986, -0.0264982711524, 0.355950623751, -0.0791633948684, 8.05835342407, 0.00112039223313
          0.5, -0.00958780944347, -0.00339731085114,  79.753288269, 0.00705903442577, -0.0271574296057, 0.36966997385, -0.048410166055, 8.27992725372, 0.00107454322278
         0.51, -0.00610263505951, -0.0027765459381, 79.7500534058, 0.00651413714513, -0.0275416914374, 0.379226982594, -0.0216138847172, 8.50152206421, 0.00101701566018
         0.52, -0.00831631664187, -0.00298213213682, 79.7479782104, 0.0058065271005, -0.0277088582516, 0.385254144669, -0.00294363638386, 8.72313213348, 0.000950804445893
         0.53, -0.00943525694311, -0.0035691105295, 79.7445297241, 0.00471775466576, -0.0277694743127, 0.388989835978, 0.0028463320341, 8.94474315643, 0.000881886458956
         0.54, -0.00731910718605, -0.00381275126711, 79.7416763306, 0.00345322093926, -0.0278020501137, 0.392026126385, 0.00337166176178, 9.16634178162, 0.000810947734863
         0.55, -0.00801816023886, -0.00409623701125, 79.7389602661, 0.00214217719622, -0.0278513729572, 0.395307511091, -0.00223603076302, 9.38792133331, 0.000737938506063
         0.56, -0.00748911127448, -0.00441357679665, 79.7361526489, 0.000792072620243, -0.0279743466526, 0.399919420481, -0.0136264534667, 9.60947322845, 0.000663661805447
         0.57, -0.00816390290856, -0.00431693345308, 79.7334136963, -0.000426462851465, -0.0282174702734, 0.407018691301, -0.0289165321738,   9.830991745, 0.000587720132899
         0.58, -0.0052817449905, -0.00360788451508, 79.7307891846, -0.00138323183637, -0.0285470671952, 0.416717320681, -0.0352697521448, 10.0524740219, 0.000506247393787
         0.59, -0.00650184694678, -0.00284312968142, 79.7288970947, -0.00202495930716, -0.0289295669645, 0.428446948528, -0.0449287295341, 10.2739210129, 0.000418026116677
          0.6, -0.00579229136929, -0.00192263862118, 79.7267227173, -0.00228399364278, -0.0293456185609, 0.441842645407, -0.0485835000873, 10.4953346252, 0.000323770043906
         0.61, -0.0062258192338, -0.00120747007895, 79.7245407104, -0.00224606832489, -0.0297894198447, 0.456476509571, -0.0524807758629, 10.7167205811, 0.000225469935685
         0.62, -0.00798784196377, 0.000204802228836, 79.7220535278, -0.00183801574167, -0.0302157960832, 0.471892982721, -0.0488336384296, 10.9380836487, 0.000121403463709
         0.63, -0.00617205444723, 0.00181238318328, 79.7197647095, -0.00104070454836, -0.0305486470461, 0.486878633499, -0.0352381318808, 11.1594295502, 1.02968997453e-05
         0.64, -0.00227893120609, 0.00369205628522, 79.7180557251, 0.000123057689052, -0.030677691102, 0.499493777752, -0.00603869883344, 11.3807659149, -0.000109289496322
         0.65, -0.00660493271425, 0.00476974900812, 79.7166976929, 0.00139006145764, -0.0304775740951, 0.506898224354, 0.0266995280981,  11.602107048, -0.000236862033489
         0.66, -0.00722386548296, 0.00502005545422,  79.714012146, 0.00243221479468, -0.0299467481673, 0.508495330811, 0.0657133311033, 11.8234643936, -0.000368773384253
         0.67, -0.00845638103783, 0.0051949149929, 79.7113418579, 0.00297926482745, -0.0290341600776, 0.503562390804, 0.109306164086,   12.04484272, -0.000506968062837
         0.68, -0.00933196023107, 0.00479010492563, 79.7081222534, 0.00294971861877, -0.0277060903609, 0.491388380527, 0.152448162436, 12.2662439346, -0.000651922717225
         0.69, -0.00900727137923, 0.00415818486363, 79.7049407959, 0.00216769031249, -0.0259970314801, 0.472250699997, 0.192386895418, 12.4876728058, -0.000801337882876
          0.7, -0.0102145858109, 0.00397972157225, 79.7014770508, 0.000743734883144, -0.0239476524293, 0.447035193443, 0.226674646139, 12.7091255188, -0.000955416180659
         0.71, -0.0100167077035, 0.00409775646403, 79.6980438232, -0.00107877806295, -0.0216002780944, 0.416862130165, 0.255721241236, 12.9305992126, -0.00111525622196
         0.72, -0.00889673549682, 0.0046851024963, 79.6943664551, -0.00313603039831, -0.0190155208111, 0.382830768824, 0.280031532049, 13.1520853043, -0.00127951649483
         0.73, -0.00660349521786, 0.0050506000407, 79.6917953491, -0.00526584358886, -0.0162291750312, 0.345437020063, 0.294051200151, 13.3735809326, -0.00144685618579
         0.74, -0.00777533836663, 0.00512414379045, 79.6892242432, -0.00741895288229, -0.0134071689099, 0.307224810123, 0.290925949812,    13.5950737, -0.00161192170344
         0.75, -0.00760281691328, 0.00532599631697,  79.686416626, -0.00942421611398, -0.0106348851696, 0.269693166018, 0.280096173286, 13.8165512085, -0.00177211139817
         0.76, -0.0065202023834, 0.00563235348091, 79.6838607788, -0.0111344903708, -0.00802192371339, 0.234558358788, 0.257891088724, 14.0380020142, -0.00192391837481
         0.77, -0.005620543845, 0.00597289716825, 79.6816940308, -0.0124119073153, -0.0056237410754, 0.202857941389, 0.231922760606, 14.2594194412, -0.00206603109837
         0.78, -0.00574025092646, 0.00611180532724,    79.6796875, -0.0132559482008, -0.00349105033092, 0.175275728106, 0.201120376587,  14.480799675, -0.00219613639638
         0.79, -0.0042548943311, 0.0063135381788, 79.6779556274, -0.0136082470417, -0.00164920580573, 0.152190998197, 0.167602062225, 14.7021389008, -0.00231315032579
          0.8, -0.00514736399055, 0.00618913490325,  79.676322937, -0.0135405212641, -0.000113552581752, 0.133726805449, 0.137915402651, 14.9234390259, -0.00241561047733
         0.81, -0.00410838704556, 0.00611082976684, 79.6746520996, -0.0131358159706, 0.00115899217781, 0.119094677269, 0.109131254256, 15.1446990967, -0.00250469939783
         0.82, -0.00298132398166, 0.00592633802444, 79.6734771729, -0.0124163590372, 0.00216653617099, 0.108215168118, 0.0825119540095, 15.3659248352, -0.0025796496775
         0.83, -0.00261980295181, 0.00565359694883, 79.6725234985, -0.0114569840953, 0.00295395636931, 0.100366234779, 0.0639904737473, 15.5871229172, -0.00264157773927
         0.84, -0.00437321281061, 0.00505533907562, 79.6712646484, -0.0104402918369, 0.00359044899233, 0.0942279323936, 0.0493507534266,  15.808300972, -0.00269201514311
         0.85, -0.00223078788258, 0.00440093362704, 79.6701278687, -0.00950694829226, 0.00411039590836, 0.0892562195659, 0.0414327345788,  16.029466629, -0.0027321530506
         0.86, -0.00389339239337, 0.00406819628552, 79.6692047119, -0.00868263840675, 0.00459975516424, 0.0843711793423, 0.0433347076178, 16.2506256104, -0.00276641082019
         0.87, -0.00252258265391, 0.00330064911395, 79.6680221558, -0.00816011149436, 0.00515262084082, 0.0780437141657, 0.056648273021, 16.4717960358, -0.00279772211798
         0.88, -0.00526323029771, 0.00343716540374, 79.6667633057, -0.00798981916159, 0.005876485724, 0.0684768930078, 0.0784880369902,  16.692987442, -0.0028290480841
         0.89, -0.00632356107235, 0.00312204193324, 79.6646575928, -0.0081245880574, 0.00681263301522, 0.0551178008318, 0.102376751602, 16.9142055511, -0.002862831112
          0.9, -0.00717959087342, 0.00269507081248, 79.6623077393, -0.00873256381601, 0.00799092184752, 0.0373172052205, 0.128938421607, 17.1354541779, -0.00289920973592
         0.91, -0.0074545009993, 0.00230107479729, 79.6597290039, -0.00982973724604, 0.00941265001893, 0.0149021800607, 0.15509493649, 17.3567314148, -0.00293785170652
         0.92, -0.00577074335888, 0.00164246093482, 79.6572570801, -0.011446219869, 0.0110665094107, -0.0121135814115, 0.177285298705,  17.578042984, -0.00297804013826
         0.93, -0.0062083946541, 0.00137817068025, 79.6551361084, -0.0134742474183, 0.0128856208175, -0.0427562966943, 0.191750660539, 17.7993812561, -0.00301756127737
         0.94, -0.00642118463293, 0.00123406900093, 79.6530227661, -0.0156631488353, 0.0148019790649, -0.0755709037185, 0.197099924088, 18.0207443237, -0.00305657368153
         0.95, -0.00446284236386, 0.00143587368075,  79.650932312, -0.0178864262998, 0.0167195405811, -0.108905978501, 0.194400712848, 18.2421169281, -0.0030925727915
         0.96, -0.00379714905284, 0.00170556292869, 79.6495132446, -0.0198745168746, 0.0185618344694, -0.141482576728, 0.18162676692, 18.4634895325, -0.00312365638092
         0.97, -0.00430750660598, 0.00139911810402, 79.6479492188, -0.0216016359627, 0.0202148463577, -0.171719789505, 0.155312716961, 18.6848506927, -0.00314524630085
         0.98, -0.0051446929574, 0.00115974980872, 79.6464004517, -0.0230147279799, 0.0215426180512, -0.197333365679, 0.118475221097, 18.9061908722, -0.0031534479931
         0.99, -0.00507563352585, 0.00125602213666, 79.6444549561, -0.023943727836, 0.0225300304592, -0.217466160655, 0.0845867693424, 19.1275005341, -0.00315055251122
            1, -0.00108934380114, 0.0012112960685, 79.6433868408, -0.0243554692715, 0.0231372173876, -0.231244146824, 0.0407059751451,  19.348777771, -0.00313717359677
         1.01, -0.00202299444936, 0.00164845923427, 79.6427459717, -0.0241491626948, 0.023368107155, -0.238202154636, 0.00856962706894, 19.5700244904, -0.00311495969072
         1.02, -0.00281572225504, 0.00167381740175, 79.6418838501, -0.0234615691006, 0.0233005229384, -0.239778906107, -0.0226138401777, 19.7912406921, -0.00308597832918
         1.03, -0.00345621653832, 0.00155611441005, 79.6407165527, -0.0223839692771, 0.022944137454, -0.236389145255, -0.0505115538836, 20.0124282837, -0.00304898805916
         1.04, -0.00419211480767, 0.00116798118688, 79.6395645142, -0.0210942942649, 0.0223641954362, -0.229218244553, -0.0705577135086, 20.2335910797, -0.00300523173064
         1.05, -0.00217503285967, 0.00108051358256, 79.6385726929, -0.0196488499641, 0.0216006245464, -0.21901550889, -0.087286233902, 20.4547386169, -0.00295559410006
         1.06, -0.00208601402119, 0.000658781151287, 79.6379394531, -0.0180849172175, 0.0207141954452, -0.206731200218, -0.0948999524117, 20.6758766174, -0.00290182861499
         1.07, -0.00312178232707, 0.000224042247282, 79.6370773315, -0.0166784431785, 0.0198051556945, -0.194124877453, -0.0932503640652, 20.8970146179, -0.00284652179107
         1.08, -0.00373956095427, -0.00027147034416,  79.636100769, -0.0154571374878, 0.0189388468862, -0.182346343994, -0.0845162644982, 21.1181640625, -0.002791371895
         1.09, -0.00465930113569, 3.07033296849e-05, 79.6347351074, -0.0145049281418, 0.0181982405484, -0.172751143575, -0.0654700621963, 21.3393325806, -0.00273864669725
          1.1, -0.00359268928878, -0.000109903819975, 79.6333007812, -0.0137287909165, 0.0176566746086, -0.166668951511, -0.0442936867476, 21.5605278015, -0.00269033596851
         1.11, -0.00787924136966, -0.000788263685536, 79.6312026978, -0.0133927715942, 0.017304873094, -0.164197891951, -0.024272557348, 21.7817516327, -0.00264514377341
         1.12, -0.00699079735205, -0.00119497510605, 79.6286621094, -0.0135329235345, 0.0171310901642, -0.16502662003, -0.00495414156467, 22.0030021667, -0.00260354089551
         1.13, -0.00598338572308, -0.00163826916832, 79.6261367798, -0.0140035524964, 0.0171122215688, -0.168577209115, 0.00894996151328,  22.224275589, -0.00256647821516
         1.14, -0.00413660984486, -0.00201925379224, 79.6249160767, -0.0147891202942, 0.0171868391335, -0.173849865794, 0.0162365399301, 22.4455680847, -0.00253238831647
         1.15, -0.0060455435887, -0.00144573685247, 79.6229095459, -0.0155421597883, 0.0172987543046, -0.179688557982, 0.0177633427083, 22.6668739319, -0.00250079180114
         1.16, -0.00351130589843, -0.00141416676342, 79.6213607788, -0.0161603260785, 0.01736956276, -0.18473418057, 0.00864967238158, 22.8881759644, -0.00247000250965
         1.17, -0.00543506862596, -0.0010964081157,  79.619682312, -0.0165046416223, 0.0172930397093, -0.187250569463, -0.0121228378266, 23.1094665527, -0.00243673287332
         1.18, -0.00266130454838, -0.00089389673667, 79.6182479858, -0.0164469573647, 0.0170026831329, -0.185943230987, -0.0341444090009, 23.3307304382, -0.00239960639738
         1.19, -0.00333521096036, -0.000878092716448, 79.6173629761, -0.0160280633718, 0.0164809376001, -0.180486515164, -0.0640117973089, 23.5519618988, -0.00235883588903
          1.2, -0.00153138604946, -0.000735488778446, 79.6165008545, -0.0151906376705, 0.0156653784215, -0.169608801603, -0.0933552086353, 23.7731533051, -0.00231320713647
         1.21, -0.00169376202393, -0.000237296757405, 79.6160354614, -0.013874432072, 0.0145812518895, -0.153377175331, -0.125868499279, 23.9943027496, -0.0022652533371
         1.22, -0.000316723162541, 0.000444680656074, 79.6157989502, -0.0119258360937, 0.0132129695266, -0.131262764335, -0.150321677327, 24.2154121399, -0.00221484736539
         1.23, 0.00132833304815, 0.0011409149738, 79.6161727905, -0.00951615720987, 0.0116679817438, -0.105048879981, -0.166773959994, 24.4364852905, -0.00216498645023
         1.24, 5.80737905693e-05, 0.00168004969601, 79.6162643433, -0.00669331010431, 0.0100077483803, -0.0760914310813, -0.177565634251, 24.6575298309, -0.00211541098543
         1.25, 0.0012347715674, 0.00193017756101, 79.6167373657, -0.00366344721988, 0.00828498322517, -0.0457019545138, -0.178741261363, 24.8785514832, -0.0020647586789
         1.26, 0.00281997933052, 0.00217841658741, 79.6168670654, -0.000602809072006, 0.00661024823785, -0.0160083286464, -0.172243863344, 25.0995616913, -0.00201470404863
         1.27, 0.000231159443501, 0.00177269254345, 79.6180419922, 0.00236594397575, 0.00497154006734, 0.0125232562423, -0.166482508183, 25.3205699921, -0.00196130899712
         1.28, 0.0017864771653, 0.00196702429093, 79.6177902222, 0.00507616018876, 0.00350430468097, 0.0379476733506, -0.140974760056, 25.5415878296, -0.00190916820429
         1.29, -0.000253022910329, 0.00140789989382, 79.6182632446, 0.00737493904307, 0.00227514398284, 0.0588372685015, -0.114968247712, 25.7626247406, -0.00185957434587
          1.3, -0.00219262694009, 0.00145937339403, 79.6177520752, 0.00916199292988, 0.0013441516785, 0.0742429122329, -0.079495228827, 25.9836883545, -0.00181399891153
         1.31, -0.00176994944923, 0.00132663955446, 79.6172485352, 0.0105133512989, 0.000758373527788, 0.0834306553006, -0.0434043742716,  26.204788208, -0.00177447707392
         1.32, -0.0023160520941, 0.000832367048133, 79.6163330078, 0.0112347770482, 0.000525181589182, 0.0863758400083, -0.00493369949982, 26.4259281158, -0.00174178509042
         1.33, -0.00430575897917, -0.000114506023237, 79.6154632568, 0.0111771300435, 0.000640829792246, 0.0832287371159, 0.0299126803875,  26.647108078, -0.00171679048799
         1.34, -0.00164521287661, -9.47308126342e-06, 79.6142654419, 0.0105210263282, 0.00109227374196, 0.074597671628, 0.0652369111776, 26.8683261871, -0.0017012883909
         1.35, -0.0034425649792, -0.000379744713427, 79.6137695312, 0.00942462682724, 0.00182807352394, 0.0612182766199, 0.0882733017206, 27.0895786285, -0.00169399846345
         1.36, -0.00223996001296, 1.11118370114e-05, 79.6124725342, 0.00807019416243, 0.00274999439716, 0.0448481179774, 0.104846715927, 27.3108539581, -0.00169255340006
         1.37, -0.00211938796565, 0.00055252033053, 79.6120147705, 0.00672882748768, 0.00377987790853, 0.026967195794, 0.110019274056, 27.5321369171, -0.00169591768645
         1.38, -0.00115714711137, 0.00103368586861,  79.611541748, 0.00560284592211, 0.00480920122936, 0.00926649291068, 0.103974275291, 27.7534179688, -0.00170025008265
         1.39, -0.000134813701152, 0.00100453488994, 79.6110992432, 0.00466089369729, 0.00575481168926, -0.00719333672896, 0.0925123617053, 27.9746818542, -0.0017012989847
          1.4, -0.00126025127247, 0.000861011038069, 79.6108779907, 0.00391332386062, 0.00653158966452, -0.021280830726, 0.0677646771073, 28.1959209442, -0.00169574050233
         1.41, 0.00197615940124, 0.000662005331833, 79.6111221313, 0.0034453116823, 0.00705889426172, -0.0315866135061, 0.0416459999979, 28.4171276093, -0.0016810799716
         1.42, 0.00155698310118, 0.000467981182737,  79.611541748, 0.00329621322453, 0.00730617670342, -0.0374962314963, 0.00871459022164, 28.6382961273, -0.00165739329532
         1.43, 0.00242253975011, 0.000860543281306, 79.6121444702, 0.00361378863454, 0.0072400579229, -0.0380265265703, -0.01986948587, 28.8594284058, -0.00162521901075
         1.44, 0.00253325048834, 0.00104406068567, 79.6131973267, 0.00438994402066, 0.00694140605628, -0.0343261547387, -0.0425305888057, 29.0805301666, -0.00158785842359
         1.45, 0.00488109514117, 0.000755586021114,  79.614364624, 0.00541084492579, 0.00644710520282, -0.0274524651468, -0.0601127967238, 29.3016014099, -0.00154420617037
         1.46, 0.00410110550001, 0.00028673640918, 79.6158447266, 0.00651114759967, 0.00577997462824, -0.0181499198079, -0.0772562623024,  29.522649765, -0.00149336038157
         1.47, 0.00627726037055, -0.000380845740438,  79.617515564, 0.00760844070464, 0.00499932328239, -0.00737469270825, -0.0850456431508, 29.7436847687, -0.00143693573773
         1.48, 0.00291620823555, -0.000888166890945, 79.6189346313, 0.00852467119694, 0.00415155990049, 0.00409635622054, -0.0880699530244,  29.964717865, -0.00137662386987
         1.49, 0.00511255953461, -0.00102192582563,  79.620300293, 0.0093208309263, 0.00334027758799, 0.0150584252551, -0.0805657058954, 30.1857566833, -0.00131780002266
          1.5, 0.00163583445828, -0.000926675857045, 79.6214675903, 0.00994763802737, 0.00264116260223, 0.024480516091, -0.0629528239369, 30.4068164825, -0.00126389355864
         1.51, 0.0011867696885, -0.00137199403252, 79.6220855713, 0.0102358805016, 0.00215494306758, 0.0303487330675, -0.0394504629076, 30.6279010773, -0.00121623370796
         1.52, -6.32208466413e-05, -0.00211284821853, 79.6223144531, 0.00997114460915, 0.00188900181092, 0.0319289118052, -0.0156977940351, 30.8490219116, -0.00117229903117
         1.53, 0.000325002765749, -0.00254088547081, 79.6226119995, 0.00918373465538, 0.00186954508536, 0.0289228688926, 0.00990790128708, 31.0701828003, -0.00113374739885
         1.54, -0.00191693578381, -0.00279659731314, 79.6223907471, 0.00793157797307, 0.00207555177622, 0.0218346286565, 0.0330266207457, 31.2913818359, -0.0011010945309
         1.55, 0.00425805477425, -0.0021292893216,  79.623008728, 0.00642676278949, 0.00250310450792, 0.0112943118438, 0.0559648387134, 31.5126190186, -0.00107695732731
         1.56, -0.00200947909616, -0.00141531974077, 79.6234664917, 0.00496419193223, 0.00312836002558, -0.00195517786779, 0.0717106312513, 31.7338867188, -0.00106265197974
         1.57, 0.000650895643048, -0.0013942013029, 79.6233444214, 0.0034728734754, 0.00385192572139, -0.0166605599225, 0.0775825232267, 31.9551677704, -0.00105335074477
         1.58, 0.00190317828674, -0.00152463419363, 79.6237411499, 0.00193374790251, 0.00458916276693, -0.0318107157946, 0.0750274583697, 32.1764564514, -0.00104456208646
         1.59, 0.00177219731268, -0.00151644798461, 79.6244735718, 0.000447348807938, 0.00526976166293, -0.0461186207831, 0.0671914741397, 32.3977432251, -0.00103487737942
          1.6, 0.000222970746108, -0.00159015262034, 79.6247406006, -0.000899898877833, 0.00584062607959, -0.0585017241538, 0.0506518557668, 32.6190223694, -0.00102398439776
         1.61, 0.00116299197543, -0.000975839036983, 79.6250457764, -0.00189343630336, 0.00622501829639, -0.0672447904944, 0.0322440341115, 32.8402862549, -0.00101130281109
         1.62, 0.00327900773846, -0.000109216212877,  79.626083374, -0.00238799932413, 0.00644482625648, -0.0723043680191, 0.0162564720958, 33.0615272522, -0.000999290146865
         1.63, 0.0020962106064, 0.000386676110793, 79.6269454956, -0.00243010465056, 0.00652791373432, -0.0743636637926, 0.00236010504887,  33.282749176, -0.000987419276498
         1.64, 0.00259816320613, 0.000266856281087, 79.6278305054, -0.00221911235712, 0.00646261824295, -0.0738484486938, -0.0150507176295, 33.5039482117, -0.000972265203018
         1.65, 0.00410779751837, 0.000211653852602, 79.6287689209, -0.00181397178676, 0.00622819270939, -0.0705508291721, -0.031913086772, 33.7251281738, -0.000952206552029
         1.66, 0.00334071973339, 0.0004333013203, 79.6301345825, -0.00121911976021, 0.00584646780044, -0.0645197927952, -0.0451158471406, 33.9462852478, -0.000929190660827
         1.67, 0.00359238241799, 0.00147338001989, 79.6310195923, -0.000198605965124, 0.0053672012873, -0.0561051517725, -0.0533468015492, 34.1674308777, -0.000906507659238
