Time,Ax,Ay,Vx,Vy,Yaw,Steer_SW,AVz,X_S1,Y_S1
         3.11, 0.00781624391675, 0.656930804253, 89.2738647461, -5.58224725723,  8.9300737381, 41.4835205078, 24.8387374878, 74.6663208008, 0.280446082354
         3.12, 0.0156877394766, 0.676458358765, 89.2539825439, -5.72961378098, 9.17629814148, 37.5657691956, 24.3664474487, 74.9145965576, 0.297683358192
         3.13, 0.0177425201982, 0.685534238815, 89.2353515625, -5.86577320099, 9.41797924042, 33.5360603333, 23.9106903076, 75.1627655029, 0.315699279308
         3.14, 0.0223238691688, 0.686956644058, 89.2177505493, -5.99250078201, 9.65532207489, 29.3961524963,  23.495349884, 75.4108352661, 0.334501028061
         3.15, 0.0220949649811, 0.664779067039, 89.2010421753, -6.11752748489, 9.88910484314, 25.1400909424, 23.2018756866, 75.6588134766, 0.35407012701
         3.16, 0.0215367879719, 0.653013348579, 89.1836624146, -6.24559402466, 10.1206283569, 20.7565250397, 23.0423984528, 75.9067153931, 0.374353885651
         3.17, 0.0231798943132, 0.63013279438, 89.1662445068, -6.37742948532,  10.351146698, 16.2313709259,   23.00938797, 76.1545562744, 0.395305216312
         3.18, 0.0221563726664, 0.613372862339, 89.1483001709, -6.51688337326, 10.5816602707, 11.5560331345, 23.0516700745, 76.4023666382, 0.41687732935
         3.19, 0.0233362969011, 0.592994213104, 89.1298522949, -6.66276216507, 10.8126010895,  6.7303853035, 23.1138114929,  76.650138855, 0.43904030323
          3.2, 0.0221336074173, 0.577143013477,  89.110496521, -6.81605577469,  11.043762207, 1.76515078545, 23.1146411896, 76.8978805542, 0.461779206991
         3.21, 0.0232512485236, 0.56363928318, 89.0907821655, -6.97363090515, 11.2743024826, -3.31930685043, 23.0187110901, 77.1455993652, 0.485096633434
         3.22, 0.021425915882, 0.556701540947, 89.0706481934, -7.13183689117, 11.5029258728, -8.49489116669, 22.7482013702, 77.3932723999, 0.509009242058
         3.23, 0.0236067958176, 0.565342843533, 89.0500106812, -7.28277015686, 11.7277336121, -13.7235479355, 22.2727851868, 77.6408843994, 0.533557355404
         3.24, 0.0220477581024, 0.553740620613, 89.0301208496, -7.42544460297, 11.9466028214, -18.9667072296, 21.5775222778, 77.8884124756, 0.558797955513
         3.25, 0.0217604134232, 0.554447412491, 89.0102081299, -7.55778217316, 12.1575393677, -24.1828727722,   20.68658638, 78.1358337402, 0.584771037102
         3.26, 0.0225147381425, 0.551558732986, 88.9912490845, -7.67463350296, 12.3587093353, -29.3362617493, 19.6190834045, 78.3831176758, 0.611518323421
         3.27, 0.0218476913869, 0.549121916294, 88.9735565186, -7.7758436203, 12.5485782623, -34.3952865601, 18.4166526794, 78.6302490234, 0.639074802399
         3.28, 0.0248294658959, 0.548937797546, 88.9574432373, -7.85699939728, 12.7259092331, -39.3327026367, 17.0850601196, 78.8771972656, 0.667466878891
         3.29, 0.0278217922896, 0.539974927902, 88.9440917969, -7.91887807846, 12.8895998001, -44.125415802, 15.6731595993, 79.1239700317, 0.696720004082
          3.3, 0.0299482829869, 0.527137517929, 88.9333572388, -7.96213102341, 13.0390396118, -48.756111145,  14.206407547, 79.3705444336, 0.726843416691
         3.31, 0.0290147606283, 0.504016876221, 88.9251022339, -7.98960876465, 13.1738405228, -53.2109565735, 12.7283334732, 79.6169204712, 0.757836163044
         3.32, 0.0294114593416, 0.48373362422, 88.9186096191, -8.00152111053, 13.2939634323, -57.4799919128, 11.2458286285, 79.8631134033, 0.789678752422
         3.33, 0.0316235199571, 0.452308148146, 88.9147720337, -7.99970340729,  13.399471283, -61.5575752258, 9.79712677002,   80.10912323, 0.822348535061
         3.34, 0.0304930415004, 0.431129306555, 88.9128189087, -7.98609781265, 13.4908533096, -65.4457092285, 8.40157222748,   80.35496521, 0.855805873871
         3.35, 0.0297608282417, 0.390266686678,  88.912940979, -7.96099090576,  13.568406105, -69.1474304199, 7.04019975662, 80.6006546021, 0.890018999577
         3.36, 0.0270452685654, 0.352601587772,    88.9140625, -7.93013572693, 13.6327924728, -72.6686935425, 5.77191162109, 80.8462142944, 0.924936950207
         3.37, 0.0247131232172, 0.323189467192, 88.9162368774, -7.89126729965, 13.6846437454, -76.0172424316, 4.53617286682, 81.0916595459, 0.960507631302
         3.38, 0.0192353706807, 0.296457022429, 88.9185409546, -7.84343242645, 13.7240877151, -79.1922836304, 3.30957269669, 81.3369979858, 0.996701955795
         3.39, 0.0191406831145, 0.277327895164, 88.9216156006, -7.78394889832, 13.7511024475, -82.1924362183, 2.06457352638, 81.5822525024,  1.0334969759
          3.4, 0.0167658962309, 0.266935586929, 88.9258728027,  -7.710688591,  13.765414238, -85.0118865967, 0.788100838661, 81.8274002075, 1.07088136673
         3.41, 0.0135655459017, 0.25807851553, 88.9312515259, -7.6195306778, 13.7665100098, -87.6413116455, -0.561198532581, 82.0724563599, 1.10885858536
         3.42, 0.0144704161212, 0.250379323959, 88.9378204346, -7.50994777679, 13.7537155151, -90.0688552856, -1.97726988792, 82.3174057007, 1.14744102955
         3.43, 0.0113646108657, 0.244180649519, 88.9458999634, -7.38038015366, 13.7264289856, -92.2837295532, -3.4518904686, 82.5622253418, 1.18663644791
         3.44, 0.0094745690003, 0.243805900216, 88.9551849365,   -7.22874403, 13.6840705872, -94.2740783691, -4.99342346191, 82.8069152832, 1.22645115852
         3.45, 0.0109473317862, 0.244431078434, 88.9660644531, -7.0522274971, 13.6259174347, -96.0271682739, -6.61477327347, 83.0514526367, 1.26690101624
         3.46, 0.00850744452327, 0.239909574389, 88.9784088135, -6.85041475296, 13.5512714386, -97.5306243896, -8.29911327362, 83.2958374023, 1.30800592899
