Time,Ax,Ay,Vx,Vy,Yaw,Steer_SW,AVz,X_S1,Y_S1
         0.61, 0.00807267520577, 2.1997740987e-05, 39.9051132202, -0.00888522155583, -0.0135463541374, 0.0893969535828, 0.0387556627393, 3.95107913017, 0.00130845280364
         0.62, 0.0105353202671, 1.93605392269e-05, 39.9084625244, -0.00915025547147, -0.0131569616497, 0.0861985310912, 0.0387367904186, 4.06193780899, 0.00125689478591
         0.63, 0.010661563836, -4.96321990795e-05,   39.91223526, -0.00941962841898, -0.0127809233963, 0.0825300812721, 0.0361731722951,  4.1728014946, 0.00120746693574
         0.64, 0.0103767327964, -6.69641158311e-05, 39.9159545898, -0.00968344416469, -0.0124395890161, 0.0791451558471, 0.0318383276463, 4.28366994858, 0.00115989043843
         0.65, 0.0108196688816, 0.00013483807561, 39.9196434021, -0.00988977495581, -0.0121328178793, 0.0766861736774, 0.029263747856, 4.39454174042, 0.00111255818047
         0.66, 0.0113281477243, 0.000412824709201, 39.9235992432, -0.00998898036778, -0.0118549419567, 0.0754109993577, 0.0260838959366, 4.50541687012, 0.00106445176061
         0.67, 0.0114557929337, 0.000724585028365, 39.9276313782, -0.00997216440737, -0.0115934507921, 0.0752527266741, 0.0257936548442, 4.61629676819, 0.00101507431827
         0.68, 0.0115791261196, 0.00103523139842, 39.9316902161, -0.00984712783247, -0.0113296275958, 0.0758283287287, 0.0259910244495, 4.72718334198, 0.00096414075233
         0.69, 0.0123079819605, 0.00137635902502, 39.9358940125, -0.00961056072265, -0.0110626220703, 0.0770436227322, 0.0263805110008, 4.83807706833, 0.00091203028569
          0.7, 0.0126676019281, 0.00176719774026, 39.9403152466, -0.00925192702562, -0.0107863284647, 0.0787964686751, 0.027869798243, 4.94898033142, 0.000858797575347
         0.71, 0.0122809214517, 0.00220666266978, 39.9447364807, -0.00876239687204, -0.0104870665818, 0.0807801187038, 0.0309685114771, 5.05989360809, 0.000804454088211
         0.72, 0.0117703676224, 0.00261580920778,   39.94896698, -0.00814639590681, -0.0101485103369, 0.082426764071, 0.035619571805, 5.17081880569, 0.000749467231799
         0.73, 0.0113332653418, 0.0029273701366, 39.9530601501, -0.00743752950802, -0.00975950714201, 0.0830276235938, 0.0408434271812, 5.28175497055, 0.000694984686561
         0.74, 0.0107243172824, 0.00310632796027, 39.9569511414, -0.00667569367215, -0.00931598059833, 0.0818673819304, 0.046607144177, 5.39270210266, 0.00064264354296
         0.75, 0.0102531053126, 0.00293504702859, 39.9606208801, -0.00594505900517, -0.0088164806366, 0.0781837627292, 0.0520109087229,  5.5036611557, 0.000594279495999
         0.76, 0.0106846038252, 0.00237108790316, 39.9642715454, -0.00537975830957, -0.0082670012489, 0.0714965388179, 0.0565547533333, 5.61463260651, 0.000551393197384
         0.77, 0.0102639775723, 0.0015671979636, 39.9680099487, -0.00509139290079, -0.00767840957269, 0.0618335567415, 0.060013551265, 5.72561693192, 0.000514375162311
         0.78, 0.00821393262595, 0.000705871905666, 39.9713058472, -0.0051203132607, -0.00705805188045, 0.0494709536433, 0.0628779456019,  5.8366150856, 0.000482605508296
         0.79, 0.00813611689955, -0.000302920263493, 39.9741516113, -0.00549287069589, -0.00641105091199, 0.0346868187189, 0.0653379410505, 5.94762611389, 0.000455177854747
          0.8, 0.00760033866391, -0.00152273871936, 39.9769325256, -0.00628608744591, -0.00574075290933, 0.0177141204476, 0.0676328465343, 6.05865049362, 0.000431147491327
         0.81, 0.00703015504405, -0.00256363442168, 39.9795150757, -0.00750437565148, -0.00504916347563, -0.00116767175496, 0.070047557354, 6.16968870163, 0.000409465341363
         0.82, 0.00659842370078, -0.00340610696003,  39.981880188, -0.00905740819871, -0.00434614857659, -0.0213247463107, 0.0695532411337, 6.28074026108, 0.000388607644709
         0.83, 0.00678828032687, -0.00401113089174, 39.9842720032, -0.0108526218683, -0.00366488820873, -0.0416042879224, 0.0664884224534, 6.39180278778, 0.000367634231225
         0.84, 0.00622869376093, -0.00433402787894, 39.9865989685, -0.0127885956317, -0.00301442947239, -0.061305757612, 0.0636973381042, 6.50287437439, 0.000345235370332
         0.85, 0.00546337943524, -0.00438929675147,  39.988658905, -0.0147627675906, -0.0023960203398, -0.079954341054, 0.0598045215011, 6.61395406723, 0.000320053484756
         0.86, 0.00554276630282, -0.00424245558679, 39.9905586243, -0.0166892111301, -0.00182644056622, -0.0968255102634, 0.0544788725674, 6.72503900528, 0.000291432574159
         0.87, 0.00748113309965, -0.00388602074236,  39.992805481, -0.018488323316, -0.00130807119422, -0.111455328763, 0.0495524704456, 6.83612918854, 0.000258474115981
         0.88, 0.00791621673852, -0.00339972227812, 39.9955749512, -0.0201089270413, -0.000834607693832, -0.12356518954, 0.0457257218659, 6.94722700119, 0.000220164700295
         0.89, 0.00711712893099, -0.00275271665305, 39.9982376099, -0.0215097852051, -0.000395739567466, -0.133003473282, 0.0431531593204, 7.05833482742, 0.000175692912308
          0.9, 0.00660706218332, -0.00199674256146, 40.0005836487, -0.0226488225162, 3.07182963297e-05, -0.139904841781, 0.0444449037313,  7.1694560051, 0.000124236365082
         0.91, 0.00759173510596, -0.00128649524413, 40.0031280518, -0.0235401391983, 0.000476830377011, -0.145006015897, 0.0469999425113, 7.28059053421, 6.57023119857e-05
         0.92, 0.00729008531198, -0.000565722584724, 40.0058135986, -0.0241940040141, 0.000932735681999, -0.148419037461, 0.0474822483957, 7.39174032211, 1.4763161289e-06
         0.93, 0.00678291078657, 0.000313690194162, 40.0082778931, -0.0245632976294, 0.00139033910818, -0.150058016181, 0.0482679121196, 7.50290298462, -6.75696865073e-05
         0.94, 0.00699437502772, 0.00110562471673, 40.0106773376, -0.0246297083795, 0.00184261088725, -0.150069624186, 0.0470074750483, 7.61407756805, -0.000140103511512
         0.95, 0.00650876015425, 0.00185314181726, 40.0131034851, -0.0244117472321, 0.00226712180302, -0.148302048445, 0.0436297170818, 7.72526216507, -0.000214384112041
         0.96, 0.00626440159976, 0.00274897646159, 40.0153427124, -0.0238812342286, 0.00265652360395, -0.144607976079, 0.040714059025, 7.83645629883, -0.00028973154258
         0.97, 0.00586284138262, 0.00369350332767, 40.0174980164, -0.0230003967881, 0.00302073638886, -0.139373123646, 0.0381896980107, 7.94765853882, -0.000365405954653
         0.98, 0.00541801284999, 0.00451796408743, 40.0194969177, -0.0217826385051, 0.00335024809465, -0.132961332798, 0.0337985046208, 8.05886745453, -0.000439331226517
         0.99, 0.00459124334157, 0.00529266567901, 40.0212135315, -0.0202485918999, 0.00363773643039, -0.12574031949, 0.0303757339716, 8.17008209229, -0.000509527453687
            1, 0.00438160961494, 0.0057561066933, 40.0228462219, -0.0184620004147, 0.00389181007631, -0.118576072156, 0.0258971620351, 8.28129959106, -0.000574150297325
         1.01, 0.0041852616705, 0.00574808334932, 40.0242843628, -0.0165586099029, 0.00409549195319, -0.111880347133, 0.0197862610221, 8.39251804352, -0.000630830647424
         1.02, 0.00703417602926, 0.00536217819899,  40.026134491, -0.0146936280653, 0.00422903615981, -0.105695396662, 0.0113181946799, 8.50373268127, -0.000678094394971
         1.03, 0.00690263463184, 0.00465414347127, 40.0288505554, -0.0129559803754, 0.00429605413228, -0.100705102086, 0.00450291112065, 8.61494636536, -0.000714500783943
         1.04, 0.00466215610504, 0.00323369097896, 40.0308876038, -0.0115407574922, 0.00426896009594, -0.0973316729069, -0.00880448147655, 8.72615337372, -0.000737625174224
         1.05, 0.00303239817731, 0.00172062916681, 40.0322303772, -0.0105660213158, 0.0040996815078, -0.0946523174644, -0.0255711898208, 8.83734798431, -0.000747005280573
         1.06, 0.00342640234157, 0.000415831658756, 40.0333747864, -0.00997780449688, 0.00378003367223, -0.0917222574353, -0.0406931452453, 8.94852638245, -0.000744998804294
         1.07, 0.00393293052912, -0.000782478949986, 40.0346717834, -0.00974880252033, 0.00334479240701, -0.0883592814207, -0.0508895330131, 9.05969238281, -0.000735268054996
         1.08, 0.00370821240358, -0.00175212975591, 40.0360603333, -0.00985562056303, 0.00283970311284, -0.0847200676799, -0.0568035393953, 9.17084980011, -0.000721520278603
         1.09, 0.00255667814054, -0.00246915011667, 40.0371513367, -0.0102267544717, 0.0022954235319, -0.08097435534, -0.0604519248009, 9.28200149536, -0.000706073944457
          1.1, 0.00137038889807, -0.00308870337903, 40.0378456116, -0.0108198681846, 0.00173655233812, -0.0772385522723, -0.0608430206776, 9.39315128326, -0.000690811604727
         1.11, 0.000396833318518, -0.00347433448769, 40.0381240845, -0.0116080678999, 0.00119157286827, -0.0735067501664, -0.0583705194294, 9.50430107117, -0.000678157957736
         1.12, 0.000259886553977, -0.00341031746939, 40.0382041931, -0.012489233166, 0.000693983689416, -0.0697598829865, -0.05155524984, 9.61545372009, -0.000670632231049
         1.13, -0.00101143459324, -0.00299563421868, 40.0381164551, -0.0133316973224, 0.000273952260613, -0.0660000368953, -0.0428588241339, 9.72661209106, -0.000670424720738
         1.14, -0.00225664721802, -0.00227056466974, 40.0375213623, -0.0140382470563, -5.49824508198e-05, -0.0619217678905, -0.0313936509192, 9.83777618408, -0.000679047778249
         1.15, -0.00303429411724, -0.00115646154154, 40.0365333557, -0.0145094310865, -0.000243540111114, -0.058053560555, -0.0132792601362, 9.94894599915, -0.000698336167261
         1.16, -0.000532531063072, -0.000184230011655, 40.0359611511, -0.014719533734, -0.000246868439717, -0.0556606389582, 0.00511458190158, 10.0601234436, -0.000728096463718
         1.17, -0.00101158337202, 0.000547686475329, 40.0357627869, -0.0147489458323, -9.65162253124e-05, -0.0548998378217, 0.0199510771781, 10.1713104248, -0.000765141099691
         1.18, -0.00289198663086, 0.00124078849331, 40.0350189209, -0.0146294077858, 0.000197842426132, -0.0557194873691, 0.0365450903773, 10.2825050354, -0.00080832070671
         1.19, -0.00290933530778, 0.00177970866207, 40.0339050293, -0.0143977571279, 0.000660178542603, -0.0588431097567, 0.0541658736765, 10.3937072754, -0.000857361126691
          1.2, -0.00273999455385, 0.00177795370109,  40.032989502, -0.0141686163843, 0.00125323876273, -0.0644187480211, 0.0640977323055, 10.5049142838, -0.000909163092729
         1.21, -0.00297338422388, 0.00165954174008,  40.031955719, -0.0140267210081, 0.00191287777852, -0.0715533643961, 0.0693776234984, 10.6161260605, -0.000960985489655
         1.22, -0.00283957831562, 0.00175986893009, 40.0309181213, -0.0139164570719, 0.00260646385141, -0.0791750699282, 0.0716235637665, 10.7273387909, -0.00101306219585
         1.23, -0.00396773032844, 0.00206516543403,  40.029750824, -0.0137341860682, 0.00330607499927, -0.0863282680511, 0.0707120895386,  10.838549614, -0.00106572464574
         1.24, -0.00464445445687, 0.00239622383378, 40.0281982422, -0.0134188877419, 0.00398629112169, -0.0925178155303, 0.0671851411462, 10.9497537613, -0.0011181718437
         1.25, -0.00272073177621, 0.00272308802232, 40.0269432068, -0.0129650942981, 0.00462183821946, -0.0973715856671, 0.0613316707313, 11.0609502792, -0.00116929283831
         1.26, -0.00297219748609, 0.00313641573302, 40.0259361267, -0.0123367346823, 0.00519839441404, -0.100602172315, 0.0551507733762, 11.1721401215, -0.00121853605378
         1.27, -0.00174400338437, 0.00354720279574, 40.0249252319, -0.011522305198, 0.00571815529838, -0.102378927171, 0.0494343675673, 11.2833213806, -0.00126541464124
         1.28, 0.000743592740037, 0.00376725709066, 40.0249404907, -0.0105721736327, 0.006226062309, -0.104043722153, 0.0518638081849, 11.3944978714, -0.0013095656177
         1.29, -0.000742745760363, 0.00351447472349, 40.0250434875, -0.00962549075484, 0.00674234936014, -0.107380114496, 0.0493649542332, 11.5056734085, -0.00134816637728
          1.3, -0.00361056788824, 0.00308330589905, 40.0242881775, -0.00878953188658, 0.00721756182611, -0.112015597522, 0.0465123914182,  11.616853714, -0.00137845799327
         1.31, -0.00450502568856, 0.0026965464931, 40.0227546692, -0.00809284299612, 0.00768427550793, -0.117997057736, 0.0481159500778, 11.7280368805, -0.00140279601328
         1.32, -0.00383415282704, 0.00222489680164, 40.0212631226, -0.00754754105583, 0.00815259665251, -0.125156477094, 0.0474367626011, 11.8392238617, -0.0014227356296
         1.33, -0.00415328890085, 0.00191737303976, 40.0198554993, -0.00713521661237, 0.00860117562115, -0.132637619972, 0.0464882999659, 11.9504117966, -0.00143905926961
         1.34, -0.00538440793753, 0.00178553466685, 40.0181770325, -0.00679063145071, 0.0090517885983, -0.140492632985, 0.0484069362283, 12.0616016388, -0.00145337416325
         1.35, -0.00628097215667, 0.00145645695738, 40.0160942078, -0.00653016753495, 0.00951364822686, -0.149193942547, 0.048725694418, 12.1727905273, -0.00146542931907
         1.36, -0.00662597827613, 0.000992238521576, 40.0137939453, -0.00640627974644, 0.00995486043394, -0.158397242427, 0.0454206950963, 12.2839794159, -0.00147393916268
         1.37, -0.00636051548645, 0.000683031859808, 40.0114746094, -0.00639308802783, 0.0103554269299, -0.167386516929, 0.0416370891035, 12.3951644897, -0.00147934933193
         1.38, -0.00654803076759, 0.000496485037729, 40.0092697144, -0.00643200380728, 0.0107051245868, -0.175504982471, 0.0351879559457, 12.5063467026, -0.0014827598352
         1.39, -0.00763838738203, 0.000617572397459, 40.0067672729, -0.0064272605814, 0.0109712518752, -0.181704476476, 0.0249637383968, 12.6175222397, -0.00148440338671
          1.4, -0.0079096481204, 0.00111623073462, 40.0039901733, -0.00622780155391, 0.0111271245405, -0.184973463416, 0.0144436350092, 12.7286891937, -0.00148464168888
         1.41, -0.0064862575382, 0.0015868259361, 40.0013961792, -0.00578354857862, 0.0111992126331, -0.185513868928, 0.0059994738549, 12.8398456573, -0.0014849017607
         1.42, -0.00748407840729, 0.00189376960043, 39.9989776611, -0.00514210015535, 0.0111704971641, -0.183235898614, -0.0062067694962, 12.9509897232, -0.00148413027637
         1.43, -0.0085808550939, 0.00234736455604, 39.9960403442, -0.00429240753874, 0.0110274199396, -0.177954480052, -0.0165986455977,  13.062122345, -0.00148131907918
         1.44, -0.00655241496861, 0.00269487104379, 39.9933776855, -0.00324030802585, 0.0108143184334, -0.170484736562, -0.0210071597248, 13.1732435226, -0.00147751637269
         1.45, -0.00460937526077, 0.00270532467403, 39.9914245605, -0.00210333825089, 0.0105655128136, -0.162009745836, -0.0263030808419, 13.2843542099, -0.00147244217806
         1.46, -0.00419381540269, 0.00249945628457, 39.9899711609, -0.000950369692873, 0.010232321918, -0.1524181813, -0.0388959757984, 13.3954534531, -0.00146270752884
         1.47, -0.00456515839323, 0.00235222000629, 39.9884147644, 0.000226279793424, 0.00976524036378, -0.140877112746, -0.0529072508216, 13.5065402985, -0.00144651182927
         1.48, -0.00523717328906, 0.00231584860012, 39.9867134094, 0.00145108916331, 0.0091920895502, -0.127529099584, -0.0616026185453, 13.6176137924, -0.00142554985359
         1.49, -0.00537967402488, 0.00216268235818, 39.9848022461, 0.00269535975531, 0.00854902528226, -0.11320361495, -0.0693669319153, 13.7286720276, -0.00140061043203
          1.5, -0.00494356872514, 0.0018851562636,  39.982963562, 0.00392364850268, 0.00782064534724, -0.0979655385017, -0.0798226445913, 13.8397159576, -0.00137056875974
         1.51, -0.00538502866402, 0.00163364491891, 39.9811439514, 0.00511789321899, 0.00700040673837, -0.0815512835979, -0.0879601538181, 13.9507446289, -0.00133561389521
         1.52, -0.00523232901469, 0.00144055904821, 39.9792861938, 0.00627242727205, 0.00612549902871, -0.0644590035081, -0.0920884013176, 14.0617609024, -0.00129733944777
         1.53, -0.0056605739519, 0.00121804256923, 39.9773330688, 0.00737189175561, 0.00522918486968, -0.0474127493799, -0.0926645249128, 14.1727666855, -0.0012565064244
         1.54, -0.0057484805584, 0.000847844872624,  39.975353241, 0.00836655776948, 0.00433734385297, -0.0311443991959, -0.0918328464031, 14.2837657928, -0.0012133497512
         1.55, -0.00641711661592, 0.000398216041503, 39.9732017517, 0.00920024886727, 0.003456446575, -0.0158034171909, -0.0899517089128, 14.3947591782, -0.00116816163063
         1.56, -0.00726139545441, 4.90755082865e-05, 39.9707946777, 0.00986816547811, 0.00260862451978, -0.00154731282964, -0.0849091261625, 14.5057487488, -0.00112236605491
         1.57, -0.00692948652431, -0.000332500960212, 39.9682159424, 0.0103778438643, 0.00181559508201, 0.0112481359392, -0.0791873186827, 14.6167345047, -0.001076933695
         1.58, -0.00715090660378, -0.000897583144251, 39.9657859802, 0.0106857568026, 0.00106891721953, 0.0226831398904, -0.0743223056197, 14.7277193069, -0.00103182485327
         1.59, -0.00788095127791, -0.00144154916052, 39.9631271362, 0.0107482271269, 0.000376680720365, 0.0327787511051, -0.0673106312752, 14.8387022018, -0.000987850944512
          1.6, -0.00915552023798, -0.00178747216705, 39.9601097107, 0.0106048844755, -0.000244147668127, 0.0413405634463, -0.0600206777453,  14.949681282, -0.000946018262766
         1.61, -0.00921287480742, -0.00205854093656, 39.9568748474, 0.010316407308, -0.000805829942692, 0.0486649796367, -0.0553551129997, 15.0606565475, -0.000906493631192
         1.62, -0.00913015194237, -0.00227615213953, 39.9535980225, 0.00991391111165, -0.00132972176652, 0.0553110390902, -0.0516918152571, 15.1716251373, -0.0008692247211
         1.63, -0.00868136435747, -0.0022864525672, 39.9504814148, 0.00944646354765, -0.00181915203575, 0.0615444257855, -0.0482733957469, 15.2825860977, -0.000834669335745
         1.64, -0.00841530319303, -0.00218298751861, 39.9474487305, 0.00897804740816, -0.00228169048205, 0.0677078142762, -0.0458040721714, 15.3935413361, -0.000803160481155
         1.65, -0.00780440494418, -0.0020100674592,  39.944568634, 0.00853849574924, -0.00271031842567, 0.0738468915224, -0.0411080308259, 15.5044898987, -0.00077529984992
         1.66, -0.00781220756471, -0.00192470196635, 39.9418678284, 0.00810992904007, -0.0030889599584, 0.0795108154416, -0.0365192629397, 15.6154308319, -0.000751186104026
